conv_id,turn_id,role,text,speaker_id,duration_min
590,17,seller,"Well to answer a lot of questions I'm actually deciding to sell the house just because me and my family found a new home across the country actually Um just because of a job change that I had recently and I didn't wanna I didn't I for one I don't think I can actually make the commute all the way there every day So instead I just decided to sell this house since I've had it for such a long time and find a new space to settle down And so that's the answer The latter question to answer The former question though around the price that I would like to sell the house would have to be around 230,000 at least just because as you said the house was built in 1947 However a lot of the outside amenities include comfortable and updated Brooke so kind of in the fact that the actual brickwork of the house is more modern it's more up to date I think that automatically fixes a lot of the grand issues that you would have experienced if the house was still As old as it was considering it was built in 1947 But since it has the more updated book style I do think that clears off a lot of the problems that you would have considering if you have if you have to renovate for example um on top of that it's all in terms of the inside amenities it's also newly decorated and so even though the house like despite its age the house was actually ornamented and cleaned up and spruced up in order to make it as viable and welcoming to any and all buyers And so we we kind of took this into consideration when we were selling the house which is why we actually decided to newly decorated and also update the brickwork So that's kind of two things that we did too help ease the stress of renovation Of course when you're buying because we know how that's like So I'm considering we're buying a house in the in the the other side of the country as well So I do think at least 230,000 would be a fair price just because we kind of thought about how to make this house as viable and as welcoming as we can including lowering the price of renovations through our updated brickwork and new decorations What do you think",1,13.83
590,18,buyer,Um I definitely that's like I I know,0,13.83
590,19,seller,Yeah,1,13.83
590,20,buyer,you're trying to work with me but,0,13.83
590,21,seller,Yes,1,13.83
590,22,buyer,I haven't even told you my motive for buying but I'm um having a family now and I'm trying to settle in and I know as you said before you offered many great amenities and being in a great neighborhood and it would be great for the kids Um But I really do have that budget and like I think that the most I could do like to be able to like probably have and support my family as well as um as well as be able to keep up with mortgage and I wouldn't want that to be a problem And as I said again I would be willing to put more down more because we have been able to save quite a bit Um and I know that you have these houses that have these renovations but I do know um after the tour that there still might need to be um like costs to like paint and all that and things like that And also I would love to be able to get an inspection of the house I'm just for considering all have kids in the house So I don't know if the best you could do if you could do 2 28 to 27 if that's possible And I've really stretched my budget at this point um and I'm working above budget at this point so I was wondering if that would be a possibility and I can help with closing class as well,0,13.83
590,23,seller,"of course I think that's a great possibility Um I do think though that's considering that there's only like it's only the four houses currently is on my house and the other three listings and that Um Considering the space and also the plethora of rooms and interior designs and also outward decorations and updates that we've made alongside the prices of the lot of the latter to list things I do think and I am hearing you out about the budget like already stretching that out considering that the other two houses that are above the price that we're currently Negotiating for this house not only offer only a little bit amount of spit I'll only offer a little bit more space That is the $233,600 house but also are much more price but also are just much have just a much higher price And so I think I think a price of around 228,000 potentially 229,000",1,13.83
590,24,buyer,Yeah,0,13.83
590,25,seller,"would be a great way We'll just would suffice just because I do know that there are other listings out there for the surrounding area that are a bit more on the pricey side despite not having that many more renovations and that many more updates as the one that we're currently discussing So considers all with all that in consideration I do think The price of around 228,000 would be great That is if of course you're willing as well",1,13.83
590,26,buyer,"Yeah I think that I think that we can go with 2 28 And I know that's really still like I've really stretched above about my budget and soda and I know I mentioned like it's like I could really like keep it under that I know the 225 is probably not possible Um but like if we could go like more between 27 and 28 that would be really helpful And I know like it's only $1,000 difference but it would really be uh in terms of like moving costs and like traveling from Cross country to",0,13.83
590,27,seller,Okay,1,13.83
590,28,buyer,come here now as just as you are doing and I know you can finally relate to those costs as well um to 27 really be great Um If not we can really I can try and stretch but I'd have to really talk to my partner and I wouldn't want a property like this to get away from us,0,13.83
590,29,seller,"mm definitely hear you about the property getting away and also dealing with that in my travel to the other side of the country Um I do think though that a price of 228,000 would be just better overall just because as I said before we kind of took into consideration already the types of renovations and expand and and inspections that most buyers would want to have after purchasing their home And in doing so we made sure to as I said before decorate the interior of it and also update the brickwork just to kill any of the potential issues or no and or high prices that the buyers would have to deal with even after Purchasing their home So I am hearing you about the about having to stretch the budget already from 225,000 to the possibility of 228,000 Um but I do think though that we have your best your best interest in mind since we know that the house was built pretty was built a long time in the past and we still but we still would like to Keep it alive You still want to make it as welcoming and amenable as possible to you and your family And so I do think a price of 228,000 would would just would suffice better just because of all the consideration we put into it and also all of the money that we already placed into updating everything about the house to make it as modern as possible So",1,13.83
590,30,buyer,Uh huh,0,13.83
590,31,seller,I don't think I don't think um And the inspection would cost as much nor would the inspector tell you I would give you a higher price than they would if we hadn't updated the house,1,13.83
590,32,buyer,Okay I understand and I appreciate you working with me Um And I know this is probably going to be a shutter a budget Um But I think we can go with uh With the 28 Um It might be I don't know if even like an extra $500 would be helpful in the Sense 27 500 Um If you would consider that but it's not Well we can know the 28,0,13.83
590,33,seller,27 500 I think we can I think we can Yeah I think 27 500,1,13.83
595,0,seller,mm,1,3.46
595,1,buyer,"um Okay so I'm the buyer um and I would like to purchase this house Um But um The maximum that I'm willing to go is 235,000",0,3.46
595,2,seller,"Oh I'm the seller and boy you know I'm I know that there's a lot of property for sale out there but this house if you could just come and take a look at it I think you're going to see I've probably under priced at 200 and 40,000 Um you know all the detail all the upgrades the bathrooms are upgraded Um I just think that we maybe should talk a little bit about the pricing",1,3.46
595,3,buyer,Um,0,3.46
595,4,seller,I've got,1,3.46
595,5,buyer,Yeah so like I see all the features It has four bedrooms um to enough bathrooms Um 1846 sq ft Um,0,3.46
595,6,seller,it's that's a big house it really,1,3.46
595,7,buyer,Yeah,0,3.46
595,8,seller,is So if,1,3.46
595,9,buyer,Uh,0,3.46
595,10,seller,you've,1,3.46
595,11,buyer,huh,0,3.46
595,12,seller,got a lot of family or people that like to visit it would be perfect,1,3.46
595,13,buyer,Mhm But just comparing based on some of the other um sizes of the other homes like Um there's one home that is 1000 in 875 square feet Um But,0,3.46
595,14,seller,Yeah,1,3.46
595,15,buyer,that's cheaper than the current house,0,3.46
595,16,seller,Yeah Yeah it is and I think I know which house this was because it's sold not too long ago and if I remember correctly um it needed some work on it I think you know with this house you're really going to be moving ready um That particular house how I'm trying to think I think it was an older couple that had initially and I don't know that they put much money into it Um I don't know if there's any more information we could get on that sale but I do think that this one um Navy was actually a little overpriced for what they for what they were able to offer Now Are you moving in from out of town Is this something that you're looking to move right into or is it more of an investment for you,1,3.46
595,17,buyer,Um This is more of an investment for me,0,3.46
595,18,seller,I see Okay So you would be maybe looking to either flip it or or perhaps rent It is,1,3.46
595,19,buyer,Yeah,0,3.46
595,20,seller,Okay Okay Well you know as I said there's a lot of space here It was built in 1947 but you know everything has been upgraded the bathrooms the kitchens and those are,1,3.46
595,21,buyer,Uh huh,0,3.46
595,22,seller,"those are really the important areas in the house Um and it is really close to the park I think would be great for for Children I'm wondering On bill I mean I appreciate you coming in with the 235,000 Would you be willing to split the difference We get 237,500",1,3.46
595,23,buyer,"Um No that's not possible I tune in Um 35,000 is the absolute max but um",0,3.46
595,24,seller,Okay,1,3.46
595,25,buyer,I would Be willing at 230,0,3.46
595,26,seller,I'm sorry Say that again,1,3.46
595,27,buyer,"um 235,000 is the absolute max",0,3.46
595,28,seller,Okay,1,3.46
595,29,buyer,I can't,0,3.46
595,30,seller,Okay Okay Well I tell you what um I appreciate I appreciate your time and I I would like to accept that offer if it's a firm offer Um I think that's a fair offer for the house,1,3.46
597,0,buyer,Hello,0,4.974
597,1,seller,Hello How are you,1,4.974
597,2,buyer,I'm good how are you Yeah,0,4.974
597,3,seller,Good I would just love to sell my house and then I'd be even better,1,4.974
597,4,buyer,Yeah yeah So um I,0,4.974
597,5,seller,Yeah,1,4.974
597,6,buyer,recently moved into the area and I was looking at different housing options and I thought that um the house that you have might be a good option for me Um Could you tell me a little bit about the house and um yeah any information that you want to give,0,4.974
597,7,seller,of course of course Um Well,1,4.974
597,8,buyer,mm,0,4.974
597,9,seller,I think it's one of the nicest houses in the area Um It has a number of amenities both inside and out You know it's newly decorated with finished hardwood floors And then sure you've already seen beautiful landscaping outside and easy access to a number of restaurants and transportation options within walking distance So that should cut down on transportation costs hopefully for you And um I'm aware that the asking price the price per square foot is a little bit higher than some other homes that you might have seen in this area But it's been a number of months since the last purchase was made and I think there's been some appreciation of value since then So that would explain that discrepancy,1,4.974
597,10,buyer,Mhm,0,4.974
597,11,seller,Is there any other information you'd like to hear,1,4.974
597,12,buyer,Um Could you just clarify a little of what you mean by the last the last part you just said,0,4.974
597,13,seller,Of course So Um if you look in appendix two,1,4.974
597,14,buyer,Mhm Yeah,0,4.974
597,15,seller,um you can see,1,4.974
597,16,buyer,Yeah,0,4.974
597,17,seller,"the other houses were sold for Well if you do the division It's about $125 Uh per square foot I'm asking for a little bit higher My asking price $240,000 Is about $130 per square foot Um And I want to be completely up front with you about that so that you don't if you see it at all But um I think that takes into account the higher craftsmanship of this home",1,4.974
597,18,buyer,Mhm Yeah,0,4.974
597,19,seller,and I think you'll find it's a very reasonable price,1,4.974
597,20,buyer,"Yeah I was also looking at the prices of the other homes in the area because I'm hoping to like maybe pay around 220,000 and it seems like one of the other houses in the area is lower than that Um Yeah so I guess I was wondering um if there's any way that you could reduce the price by a little bit um So it would be more affordable for me",0,4.974
597,21,seller,"Well I mean I want us to both walk away happy with the transaction So you know if if there are other options in the area that you think um that are cheaper than you've seen I have a feeling that the houses might not be quite as nice and the location might not be as favorable but it's definitely I mean I do have a little bit of room um in terms of what I've decided I'm willing to except um in terms of the quality of the house I think maybe $235,000 could be more reasonable Um Not sure how low the other options in the area are but I don't want to undersell the house of this quality",1,4.974
597,22,buyer,Okay I see Um Yeah I think okay I think I'm looking at the other um selling prices and the house that is like a comparable I think square feet which,0,4.974
597,23,seller,Mhm,1,4.974
597,24,buyer,is even a little more is like is cheaper Um,0,4.974
597,25,seller,Really,1,4.974
597,26,buyer,Yeah,0,4.974
597,27,seller,Well I mean it's not all about the square footage is also what you do with it you know Yeah,1,4.974
597,28,buyer,Yeah Yeah that's TRUE Um But I think having a larger house has has its benefits Yeah,0,4.974
597,29,seller,TRUE Very TRUE,1,4.974
597,30,buyer,Yeah So I was wondering what like what around like 2 30 3000 be reasonable Two,0,4.974
597,31,seller,"233,000 Absoluteal",1,4.974
597,32,buyer,Okay Yeah Okay Well,0,4.974
597,33,seller,I mean,1,4.974
597,34,buyer,what,0,4.974
597,35,seller,if if you're,1,4.974
597,36,buyer,Okay,0,4.974
597,37,seller,happy with that I'm happy with that,1,4.974
597,38,buyer,Yeah I'm happy with that,0,4.974
600,0,buyer,Hello,0,4.638
600,1,seller,Hi Yeah,1,4.638
600,2,buyer,Um so I saw that you were selling a house for 240 Um the bones,0,4.638
600,3,seller,Mhm,1,4.638
600,4,buyer,look for later in this house but it's a little out of my price range is wondering if you could do like around 220,0,4.638
600,5,seller,Um Oh yeah I think that's a little bit low Um,1,4.638
600,6,buyer,Mhm,0,4.638
600,7,seller,Is there something that is there anything specific about the house um that other than price that makes you want to go lower than my offer,1,4.638
600,8,buyer,Yeah,0,4.638
600,9,seller,Mhm,1,4.638
600,10,buyer,Well there's another house near to it that's about like 213 Uh it is slightly less square footage that's why I'm offering a little bit more than 2.13 Uh but it is a little bit closer to some of the amenities any like like schools So I I really like the bones this house and sport footage and it's just them out of rooms,0,4.638
600,11,seller,Yeah,1,4.638
600,12,buyer,I need It is a little bit maybe not as competitive in terms,0,4.638
600,13,seller,Mhm,1,4.638
600,14,buyer,of price That's really the real reason,0,4.638
600,15,seller,Mhm Okay Um I see what,1,4.638
600,16,buyer,you,0,4.638
600,17,seller,you're saying but I think that I think that what's given also given kind of aside from what aside from like everything that's inside I think I think all the other conveniences of outside especially um especially just kind of out of the yard and how everything everything is kind of constructed outside like maybe the garage Um And as well as as well as just kind of the general uhh Yeah just help how good this house looks in general compared to some of those other houses I think that I take that consideration,1,4.638
600,18,buyer,Mhm,0,4.638
600,19,seller,as,1,4.638
600,20,buyer,Yeah,0,4.638
600,21,seller,well,1,4.638
600,22,buyer,There's some fair points What were you hoping to,0,4.638
600,23,seller,Yeah,1,4.638
600,24,buyer,"get for it if I cant do 240,000",0,4.638
600,25,seller,Okay,1,4.638
600,26,buyer,that's too much Is there,0,4.638
600,27,seller,I,1,4.638
600,28,buyer,a,0,4.638
600,29,seller,see,1,4.638
600,30,buyer,price that you,0,4.638
600,31,seller,Um,1,4.638
600,32,buyer,would be happier with,0,4.638
600,33,seller,I'm happy to split the difference into a certain degree Um Would you be is somewhere in the mid 230 1000 Okay,1,4.638
600,34,buyer,Um,0,4.638
600,35,seller,loads,1,4.638
600,36,buyer,I,0,4.638
600,37,seller,of bed,1,4.638
600,38,buyer,could maybe do like,0,4.638
600,39,seller,yeah,1,4.638
600,40,buyer,"230,000 any more than that I I really can't tim google",0,4.638
600,41,seller,Yeah Okay Is there anything else that you want to talk about regarding,1,4.638
600,42,buyer,Um,0,4.638
600,43,seller,the house,1,4.638
600,44,buyer,The,0,4.638
600,45,seller,Yeah,1,4.638
600,46,buyer,house was good It's it's in a good neighborhood and I have seen it on like a google maps and stuff so it looks nice It's really just the price then you know it's got me through control here But,0,4.638
600,47,seller,Um,1,4.638
600,48,buyer,"10 or 30,000 I can do that",0,4.638
600,49,seller,ah So so exactly who's going to be living in this house,1,4.638
600,50,buyer,It's just me and my wife,0,4.638
600,51,seller,I,1,4.638
600,52,buyer,we're,0,4.638
600,53,seller,see,1,4.638
600,54,buyer,hoping to to have some kids and whatnot,0,4.638
600,55,seller,Yeah,1,4.638
600,56,buyer,Hopefully fill,0,4.638
600,57,seller,Okay,1,4.638
600,58,buyer,the other two rooms,0,4.638
600,59,seller,I see Okay Do you intend to um make any modifications to the house itself,1,4.638
600,60,buyer,Um,0,4.638
600,61,seller,primitives,1,4.638
600,62,buyer,Well the skeleton should be good Um It is kind of a cookie cutter house built in 1947 1 month So it's kind of baby boom So the bone should be fine Um You know a lot of the houses,0,4.638
600,63,seller,Yeah,1,4.638
600,64,buyer,in the neighborhood of Good Bones maybe some like a new coat of paint or something But I I think from what,0,4.638
600,65,seller,Okay,1,4.638
600,66,buyer,I've seen from the pictures it looks,0,4.638
600,67,seller,Mhm,1,4.638
600,68,buyer,pretty good,0,4.638
600,69,seller,Okay Yeah Yes Yeah I recently fixed up the house a little bit Um So hopefully I don't know I don't know if everything every physical detail might agree with what you're looking for but um hopefully that'll change Hopefully that'll make it more convenient for you when you move in Uh Yes,1,4.638
600,70,buyer,So 2 30 is probably the most I can offer Does that work for you,0,4.638
600,71,seller,Um Okay Yeah 2 30 sounds good,1,4.638
603,0,buyer,Hello if you start your recording,0,5.578
603,1,seller,Hi there,1,5.578
603,2,buyer,Yeah,0,5.578
603,3,seller,Yes I'm recording,1,5.578
603,4,buyer,"Okay great me too I didn't know so hi thank you so much for your time and really excited to negotiate with you today Um So I see that the asking price for House I'm looking at is around $240,000 Um it's definitely a very beautiful home lots of different amenities Um But",0,5.578
603,5,seller,Mhm,1,5.578
603,6,buyer,despite,0,5.578
603,7,seller,Okay,1,5.578
603,8,buyer,that it does seem,0,5.578
603,9,seller,Yeah,1,5.578
603,10,buyer,that,0,5.578
603,11,seller,mm,1,5.578
603,12,buyer,there's not much that's been updated in the house besides the brick So that being said I was wondering how you would feel about negotiating down to about 2 22,0,5.578
603,13,seller,So uh I mean sure I mean not not necessarily everything has been updating the house,1,5.578
603,14,buyer,Yeah,0,5.578
603,15,seller,I mean Relative,1,5.578
603,16,buyer,Yeah,0,5.578
603,17,seller,to everything else in the area that this house is in it's in good shape and it does have a lot of those 90s and other updates that some of the others don't Um So I mean I can budge from from 240 I'm willing to but uh looking at I mean just some of the other houses in the area that were,1,5.578
603,18,buyer,Mhm,0,5.578
603,19,seller,similar square footage but had less amenities than than this one I mean I don't know I don't think I'd want to want to go much lower than let's say tooth 2 36,1,5.578
603,20,buyer,Can,0,5.578
603,21,seller,Oh,1,5.578
603,22,buyer,you elaborate what amenities this house has that others in the area Do not that warrant An asking price of 2:40 or in this case negotiating down to 2:36,0,5.578
603,23,seller,yeah I think so Uh Depending on what you're looking for you know some of these things may be more important to you than others Uh You know we've we've done a great job with with the landscaping and keeping up to date I mean,1,5.578
603,24,buyer,Mhm,0,5.578
603,25,seller,obviously the location is similar to other places but the the large eat in kitchen were with all the appliances um uh,1,5.578
603,26,buyer,Mhm,0,5.578
603,27,seller,along,1,5.578
603,28,buyer,Yeah,0,5.578
603,29,seller,with all the new decorations Um Just you know I was keeping my I knew I was coming up on on selling this house I was keeping my eye on these previous listings and and you know,1,5.578
603,30,buyer,Yeah mm,0,5.578
603,31,seller,I'll just say this was not as nice I don't want to be you know I don't want to be,1,5.578
603,32,buyer,Yeah,0,5.578
603,33,seller,too hard on,1,5.578
603,34,buyer,Yeah,0,5.578
603,35,seller,them,1,5.578
603,36,buyer,You know,0,5.578
603,37,seller,Yeah,1,5.578
603,38,buyer,that I guess um counter argument to that would be the I think landscaping would necessarily warrant um such an exorbitant price Um Given that landscaping can you can definitely I think I could definitely find somebody to spruce up the place a little bit to my liking but also get the house in and of itself at a price that are more comfortable with,0,5.578
603,39,seller,So what would you be I mean what are we with what you're comfortable with I mean,1,5.578
603,40,buyer,Uh,0,5.578
603,41,seller,what,1,5.578
603,42,buyer,huh,0,5.578
603,43,seller,are we,1,5.578
603,44,buyer,I so to 22 is my what I'm asking but obviously that's very different from to 36 of what you're asking Um I'm willing to budge a little bit more and paying to 26 so that would be a 10-K Difference between the two of us,0,5.578
603,45,seller,I mean that's,1,5.578
603,46,buyer,Yeah,0,5.578
603,47,seller,that's not,1,5.578
603,48,buyer,Mhm,0,5.578
603,49,seller,that's that's still,1,5.578
603,50,buyer,Yeah,0,5.578
603,51,seller,kind of low Um You know I don't want to I,1,5.578
603,52,buyer,Yeah,0,5.578
603,53,seller,know you you met me halfway on that right Um you know throwing the numbers at me but I mean based off of what other houses in the area have,1,5.578
603,54,buyer,Right,0,5.578
603,55,seller,been going for you know 2 40 wasn't that far off the mark to begin with And I mean coming in at 2 to 26 I mean that's that's probably almost a standard deviation off of like what what others in the area are averaging for for you know like price per square footage and,1,5.578
603,56,buyer,Mhm,0,5.578
603,57,seller,all that Um So I mean I,1,5.578
603,58,buyer,Yeah,0,5.578
603,59,seller,I understand you know you meet me halfway but like and and I'm definitely willing to work with you here but I think it's gonna be just a little bit higher than that,1,5.578
603,60,buyer,Okay,0,5.578
603,61,seller,Oh,1,5.578
603,62,buyer,and I guess going off that how much higher would you be willing to negotiate at this time,0,5.578
603,63,seller,so there was this,1,5.578
603,64,buyer,Mhm,0,5.578
603,65,seller,other house just just down the road um There was you know 18,1,5.578
603,66,buyer,mm,0,5.578
603,67,seller,75 square footage went for for 233 you know this this is slightly less square footage but I mean at the same time you know what I mean you and me the difference between 30,1,5.578
603,68,buyer,Right,0,5.578
603,69,seller,square feet is what half a closet So uh,1,5.578
603,70,buyer,Right right,0,5.578
603,71,seller,So I think 233 is fair I would I would go as low as 233,1,5.578
603,72,buyer,233 Even,0,5.578
603,73,seller,Yeah,1,5.578
603,74,buyer,Is there any way I could get you to go a little bit lower than that,0,5.578
603,75,seller,I mean how much is a little bit lower,1,5.578
603,76,buyer,About 1000 to 32,0,5.578
603,77,seller,2 32,1,5.578
603,78,buyer,Chicken Yes,0,5.578
603,79,seller,You know I think I can do that,1,5.578
604,0,buyer,Yeah,0,5.77
604,1,seller,I am ready,1,5.77
604,2,buyer,I am also ready Yeah Actually let me double check for a second I am good Okay Yeah I am good,0,5.77
604,3,seller,Okay,1,5.77
604,4,buyer,Right so okay I guess just start I guess,0,5.77
604,5,seller,Yeah,1,5.77
604,6,buyer,Um You can see the you can see the comparable houses too Right,0,5.77
604,7,seller,Yes,1,5.77
604,8,buyer,Um So yeah I think the asking price is a little too high compared to other houses with really similar amenities So I would very much appreciate something a lot closer to the wheelhouse of like 2 25,0,5.77
604,9,seller,Um I think um these these prices are no old too because um there hasn't been any sales um in the in this area I think that's why they reflect a little smaller so you might want to consider that Um But sure we can work something out,1,5.77
604,10,buyer,Okay Yeah Do you I mean so what what are you How far are you willing to go out of 2:40,0,5.77
604,11,seller,Um Well I guess it depends on,1,5.77
604,12,buyer,Yeah,0,5.77
604,13,seller,obviously there are other buyers but um Hey I want to I want to be as close as 2:40 right I'm sure you want to be as close to zero,1,5.77
604,14,buyer,Right Obviously,0,5.77
604,15,seller,Uh,1,5.77
604,16,buyer,Uh huh,0,5.77
604,17,seller,This is this is the price that I think is fair,1,5.77
604,18,buyer,Yeah,0,5.77
604,19,seller,considering,1,5.77
604,20,buyer,Yeah,0,5.77
604,21,seller,you know the area that I think it's a you know one of the prettiest houses in the neighborhood,1,5.77
604,22,buyer,Um I mean I'm not going to be able to know that until you know I do a little more looking Um But I will say I really do like the place that you're offering up,0,5.77
604,23,seller,Mhm,1,5.77
604,24,buyer,But I just don't think to 40 as possible Um I think taking into any account of housing values rising or whatever recently it definitely does not make any sense that I guess,0,5.77
604,25,seller,Yeah,1,5.77
604,26,buyer,that you what you're offering is More expensive than a place that's 1920 sq ft I think just looking at the market I don't think I'll be able to go higher than what the 1875 place went for and I think that's really tight as I can go,0,5.77
604,27,seller,"Yeah Okay Well yeah you can see how it's not linear with square for the justice 1875 in the 1920 Um It's a difference of $6,000 Yeah but but I get it yeah So you're saying to 33 600 as high as you can go",1,5.77
604,28,buyer,Yeah And that's already I mean that's a place that's bigger than yours and it's already cheaper So,0,5.77
604,29,seller,mm Yeah,1,5.77
604,30,buyer,I think I'm already giving you I guess some market value when I'm taking that into account so,0,5.77
604,31,seller,Okay,1,5.77
604,32,buyer,Uh huh,0,5.77
604,33,seller,okay so um mm Yeah that's but I think I was I really wanted to get to 235 but um Yeah you know continue to 34,1,5.77
604,34,buyer,Sure Yeah Let's do 2:34,0,5.77
604,35,seller,Sorry I got a little choppy there was that,1,5.77
604,36,buyer,Yeah Well let me look at my rules again,0,5.77
604,37,seller,Yeah,1,5.77
604,38,buyer,Um Mhm From what I understand of my rules would you be able to accept 233 and 750,0,5.77
604,39,seller,sure,1,5.77
606,0,seller,I am,1,5.587
606,1,buyer,I I had to go to mine do,0,5.587
606,2,seller,cool Um,1,5.587
606,3,buyer,just like,0,5.587
606,4,seller,Yeah Okay I guess we just just start,1,5.587
606,5,buyer,yeah I just want to say there might be some um audio,0,5.587
606,6,seller,Yeah,1,5.587
606,7,buyer,uh well it's on my part just some background noise so I apologize for that,0,5.587
606,8,seller,No no my and my into it But,1,5.587
606,9,buyer,All,0,5.587
606,10,seller,if,1,5.587
606,11,buyer,right,0,5.587
606,12,seller,you're awesome Uh,1,5.587
606,13,buyer,perfect,0,5.587
606,14,seller,Yeah As well,1,5.587
606,15,buyer,So let me start Um So I'm the bio I'm really interested in in buying a house as an investment Uh Not not something that I want to stay in but as an investment I wanna put,0,5.587
606,16,seller,Yeah,1,5.587
606,17,buyer,it up to rant and then release a lot of profit later in the in the future And I saw an advertisement in the center of a review for your house Um And I did some analysis I had um you know data and um I would like to buy it So um so what's your asking price,0,5.587
606,18,seller,Right Well Um well if you're trying to rent the house just as an investment I would say,1,5.587
606,19,buyer,Mhm,0,5.587
606,20,seller,that this house is the perfect place to do it I am,1,5.587
606,21,buyer,Mhm,0,5.587
606,22,seller,"asking for 240,000 Um",1,5.587
606,23,buyer,Mhm,0,5.587
606,24,seller,This house comes with like four bedrooms It's right in the heart of centennial park So it's perfect for people who are looking for somewhere to stay temporary or long term It's got,1,5.587
606,25,buyer,Mhm,0,5.587
606,26,seller,really decorated Um Yeah If you have any additional questions about characteristics of the home But,1,5.587
606,27,buyer,No I I think I have a good description of the amenities shared in the advertisement Um Yeah you quoted 2 40 right,0,5.587
606,28,seller,yes,1,5.587
606,29,buyer,Oh awesome,0,5.587
606,30,seller,To 40,1,5.587
606,31,buyer,Right So I was just looking at the prices of neighboring homes uh most of them larger than your house so your house is 1846 square feet,0,5.587
606,32,seller,Yes,1,5.587
606,33,buyer,Um The that was a house sold which was more than Uh which was 1875 sq ft uh similar amenities that actually had a larger space and it was sold for uh Around two today 3 Um I am not looking to spend more than 225 just because this is an investment and since it's not someplace that I'm looking to stay myself I uh location is not the most important thing for me Um But I'm really impressed by yeah how is it has really good humanity is um I'm just looking to uh get a good bang for my buck so so I'd like to start with a two grand here Yeah,0,5.587
606,34,seller,Yeah Well I hear you But that is um I believe I have access to the same information regarding the square footage of some of the surrounding homes,1,5.587
606,35,buyer,Mhm,0,5.587
606,36,seller,Um while some of those surrounding homes do have larger square footage because,1,5.587
606,37,buyer,Yeah,0,5.587
606,38,seller,I do have some more characteristics,1,5.587
606,39,buyer,Right,0,5.587
606,40,seller,I think in regards to sizing of the particular rooms within the house my,1,5.587
606,41,buyer,Mhm,0,5.587
606,42,seller,house does provide greater space in terms of recreational areas So,1,5.587
606,43,buyer,Mhm,0,5.587
606,44,seller,if you're trying to rent out to,1,5.587
606,45,buyer,Yeah,0,5.587
606,46,seller,larger families with kids or something I would say it's a good area,1,5.587
606,47,buyer,Yeah,0,5.587
606,48,seller,and I know you said um 225,1,5.587
606,49,buyer,Mhm,0,5.587
606,50,seller,is your french mark Um,1,5.587
606,51,buyer,Okay you are,0,5.587
606,52,seller,If you're willing um I can drop my price down lower to 2:35 I realized that it's a bit closer to the 1875 square foot footage Um,1,5.587
606,53,buyer,Mhm,0,5.587
606,54,seller,I know it's,1,5.587
606,55,buyer,wow,0,5.587
606,56,seller,uh and it's yeah it's closer to that one that's similar in size However I do believe the amenities of this house um would provide would,1,5.587
606,57,buyer,Oh,0,5.587
606,58,seller,provide better access to some recreational facilities and some of these other houses,1,5.587
606,59,buyer,Yeah I'm not sure about 2:35 I knew for a fact that I don't want to over we'll pay for something um Then it's worth and I feel like um But to 35 is is something I cannot uh I just can't make it just because you know we it's not in my budget to uh even pay more than A certain amount in 2:35 Just doesn't make the part Um Yes We could do something in the middle We could do something like a 2028 Which is closer to your ask Um it is also um around in the middle between the 1715 and 1875 as square footage House selling price So maybe around 1228 um works for you Um If that does be glad All right we make this meeting with you,0,5.587
606,60,seller,Okay Um Can I put it up to 2:30 and no higher,1,5.587
606,61,buyer,Uh huh We can we can call it to 29 and and fix the price at 2 29 Not yours not mine 29,0,5.587
606,62,seller,2.29,1,5.587
606,63,buyer,Sons,0,5.587
606,64,seller,Yeah,1,5.587
606,65,buyer,Got,0,5.587
606,66,seller,We can call it at 2:29 That works,1,5.587
616,0,buyer,Hello,0,7.267
616,1,seller,Bye mm I'm just started,1,7.267
616,2,buyer,I'm sorry I couldn't hear you for a second but I think I can now,0,7.267
616,3,seller,All right is it good now,1,7.267
616,4,buyer,Yeah Hi,0,7.267
616,5,seller,Okay awesome Okay,1,7.267
616,6,buyer,"Right so Mhm Um I guess I'm willing to start um Yeah I'm willing to offer 200 20,000 at the gate I think that's a reasonable price to ask for for you know all the amenities and such Yeah",0,7.267
616,7,seller,"Uh huh Um All the asking price but I believe I have said it was 240,000 Um So a bit of a french there but I think this is a fairly even though the price for square feet is a bit higher than their homes in the area this is the house this is the it has been several months in the last house was sold in this um centennial park area and um a lot of the inside amenities I believe our birthday asking price um there's updated for landscaping and then um a lot of the house is newly decorated So I think um You mentioned the 220,000 asking price I think I was a bit lower than I would like to go",1,7.267
616,8,buyer,Okay Yeah,0,7.267
616,9,seller,Mhm,1,7.267
616,10,buyer,that's fair Um Yeah you know at the same time we haven't really gone you know in depth I don't know if there's any problems with the house Um And I guess we can always see where the appraisal comes in and go from there but I am certainly not willing to commit to 2 40 at this point just because I mean yeah homes in the area have come in under that even with another 100 square feet on the place So um Yeah I understand you know to 20 might be uh little low but I'm willing to go up you know probably another uh I'll go up to 2:30 but I I really can't go much higher Um but you know since that's about halfway in the middle of where we were thinking that might be reasonable,0,7.267
616,11,seller,Yeah I would agree Um I just knew this again Um,1,7.267
616,12,buyer,Yeah,0,7.267
616,13,seller,Okay um,1,7.267
616,14,buyer,Yeah,0,7.267
616,15,seller,So if possible I think that is a pretty fair medium I would like to push this a tab higher like maybe um 2 30 Three year to 32 just because um from the real estate investors I have talked to Um They've all agreed that to 40 is a reasonably third prize for a property like this or four bedrooms,1,7.267
616,16,buyer,Right,0,7.267
