conversation_id,source_conversation_id,utterance_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,points_scored,satisfaction,m6_satisfaction,opponent_likeness,m7_likeness,outcome,is_deal,observed_outcome_json,outcome_correction_note,m1_joint_utility,m2_fairness_abs_diff,m3_p2_advantage,m4_high_joint,m5_pareto_efficient
819,utterance_11411,utterance_11412,2,participant_2,1,4,11.2,7.2,"i would most like to have extra food for my trip, i can get wood from the forest",18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11413,3,participant_1,0,11.2,13.6,2.4,i also want some fire wood,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11414,4,participant_2,1,13.6,18.4,4.8,how would you like 3 firewood an 1 food and 1 water,18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11415,5,participant_1,0,18.4,26,7.6,"sorry i need most is food for my trip.so, i like to have 3 food,1 water and 1 wood.",18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11416,6,participant_2,1,26,32.8,6.8,"i need some food as well - would you go for 2 food 1 water, 2 wood",18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11417,7,participant_1,0,32.8,43.2,10.4,ok. but i am always tired at my trip so i need some water also can you give 2 food 2 water and 1 fire wood..,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11418,8,participant_2,1,43.2,49.6,6.4,food and water are my top priorities ill need 2 of one of them at least,18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11419,9,participant_1,0,49.6,52.4,2.8,i feel thirsty at my trip heavily.,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11420,10,participant_2,1,52.4,56,3.6,would you do 2 food 2 water 0 wood,18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11421,11,participant_1,0,56,58.4,2.4,ok. that's a good deal.i agree.,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11422,12,participant_2,1,58.4,59.4,1,Submit-Deal,18,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
819,utterance_11411,utterance_11423,13,participant_1,0,59.4,60.4,1,Accept-Deal,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
820,utterance_11424,utterance_11424,1,participant_1,0,0,5.6,5.6,I would like to get 3 of the extra food packets and 1 firewood,19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11425,2,participant_2,1,5.6,27.6,22,"Hello. How are you. That is a lot considering my issue that I have - I need to eat or at least snack something multiple times a day, otherwise I won't be able to function on this trip 😮. I was hoping to get 3 food as well. Not sure if I could do 2.",17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11426,3,participant_1,0,27.6,45.2,17.6,"Oh maybe we can work something out, I need the extra food packets as my children will be with me. Even if I dont eat, I need for them to have plenty. Could I get 2 food packets and 2 of the firewood packs?",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11427,4,participant_2,1,45.2,50.4,5.2,I could possible consider 2 firewood packs if I get all 3 food?,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11428,5,participant_1,0,50.4,62.8,12.4,"I cant give up the 3 food packets, my kids will starve. The most I can do is give you 1 food packet, 1 firewood and 2 of the extra waters",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11429,6,participant_2,1,62.8,80.4,17.6,I might not be able to go to the trip then. I understand that we all do get basic packets already. Unfortunately - as I said - I would be not able to function there properly. I understand your concern but I am sorry.☹️,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11430,7,participant_1,0,80.4,100.8,20.4,"Well if we walk away we both suffer, lets try to think about all that is involved. Unfortunately, we cant split the 3rd food packet. I think I should take the 2 food packets since children are involved. How can we split the rest of the items to make it fair.",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11431,8,participant_2,1,100.8,123.6,22.8,I cannot even think further about getting anything. I know I will suffer if I go without these supplies. So for me it would be not good one way or the other. Plus Firewood is another crucial thing because I get so cold and would need to constantly keep warm. So these two things both are crucial.,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11432,9,participant_1,0,123.6,136.8,13.2,"How about this I will share 1 food packet with my kids. I would need 2 firewood packs, and the 3 extra waters. That way you can have the 2 food packets 🙂",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11433,10,participant_2,1,136.8,158.4,21.6,"In that case you are getting way more supplies. This is why I was already saying earlier - one way or the other I would suffer because Firewood is also so important. And if I am not getting more food - that is also not good, because water can help with food cravings. ☹️",17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11434,11,participant_1,0,158.4,165.2,6.8,"That deal would give you 2 food packets, and 1 extra firewood. That is a fair trade-off",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11435,12,participant_2,1,165.2,169.6,4.4,"3 - 6? I don't consider that fair, I am sorry.",17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11436,13,participant_1,0,169.6,189.2,19.6,"so you get 2 food packets, 1 firewood, and 1 water. It is very fair food is mych more valuable then the other items and was your deciding factoe to go or not to go, you will have more food than myself and 3 kids. It is very fair.",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11437,14,participant_2,1,189.2,198.4,9.2,I might be able to be ok with that - as I said - water could help deal with extra food cravings. 😮,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11438,15,participant_1,0,198.4,210.4,12,"Yes, we would have less food but a little extra water to help with that. can we agree on me getting 1 food packet, 2 firewood packets, and 2 waters?",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11439,16,participant_2,1,210.4,211.4,1,ok.,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11440,17,participant_1,0,211.4,216.2,4.8,"That means you get 2 food, 1 firewood, and 1 water, correct?",19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11441,18,participant_2,1,216.2,217.2,1,ok,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11442,19,participant_1,0,217.2,220.8,3.6,ALright I hope we both have a fun trip!!!🙂🙂🙂🙂🙂,19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11443,20,participant_2,1,220.8,228.4,7.6,"I hope so, as well. Enjoy. I am sorry, I am just worried for my conditions... ☹️ Thank You.",17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11444,21,participant_1,0,228.4,229.4,1,no worries!!!,19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11445,22,participant_2,1,229.4,230.4,1,Submit-Deal,17,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
820,utterance_11424,utterance_11446,23,participant_1,0,230.4,231.4,1,Accept-Deal,19,Slightly dissatisfied,0,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
821,utterance_11447,utterance_11447,1,participant_1,0,0,2.8,2.8,Hi! I am so excited about cmaping!,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11448,2,participant_2,1,2.8,6,3.2,Me too! What are you most excited about?,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11449,3,participant_1,0,6,8.8,2.8,Cooking over the fire. How about you?,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11450,4,participant_2,1,8.8,14.4,5.6,"I also like a fire, but maybe as a more social activity as well.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11451,5,participant_1,0,14.4,19.2,4.8,I could see that. So you like to have fun with friends?,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11452,6,participant_2,1,19.2,28.8,9.6,"I do, and I think that the firewood would help me do that. But I can also see that you'd like to have some.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11453,7,participant_1,0,28.8,36.4,7.6,🙂 I was hoping for some extra food because I am horrible at cooking- worried I might burn some.,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11454,8,participant_2,1,36.4,45.6,9.2,"Well, I'm a little less worried about the food myself - I think that there's going to be enough in the basic supplies.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11455,9,participant_1,0,45.6,50.8,5.2,How do you feel about the water? I'm not to concerned about it.,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11456,10,participant_2,1,50.8,58.4,7.6,I'd like to have some to make sure that I can do washing without worrying about a drinking supply.,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11457,11,participant_1,0,58.4,63.2,4.8,"I would be ok with one water, two food and two firewood.",20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11458,12,participant_2,1,63.2,69.6,6.4,Could I trade a firewood for food - so you get three food & one firewood?,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11459,13,participant_1,0,69.6,74,4.4,Sure. That would sound good and we each get a water.,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11460,14,participant_2,1,74,79.2,5.2,"I think that's a good deal, so I'll go ahead and submit it.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11461,15,participant_1,0,79.2,80.2,1,Submit-Deal,20,Slightly satisfied,1,Slightly dislike,0,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
821,utterance_11447,utterance_11462,16,participant_2,1,80.2,81.2,1,Accept-Deal,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,38,2,0,1,1
822,utterance_11463,utterance_11463,1,participant_1,0,0,3.2,3.2,"Hi, what is your expectation about the deal?",31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11464,2,participant_2,1,3.2,12.4,9.2,"I need you to help me, I have to buy as much firewood as possible because it is very cold where I live.",5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11465,3,participant_1,0,12.4,19.2,6.8,"Also, I want firewood. Because the same things for me also I live in very cold place.",31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11466,4,participant_2,1,19.2,24,4.8,"We could divide the amount of firewood 50/50, what do you think?",5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11467,5,participant_1,0,24,27.6,3.6,"I am OK, but how to divide the firewood?",31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11468,6,participant_2,1,27.6,38.4,10.8,The amount of firewood that I need is especially to create heat for my grandmother who suffers from arthritis. She is suffering a lot from the cold.,5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11469,7,participant_1,0,38.4,42.8,4.4,I give you one amount of firewood. What do you thing?,31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11470,8,participant_2,1,42.8,50.4,7.6,"Thank you very much. What do you want for the amount of firewood you offer me, water or food?",5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11471,9,participant_1,0,50.4,55.2,4.8,I want food for me. How many food do you give me?,31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11472,10,participant_2,1,55.2,62.4,7.2,I can give you all the food you need. Actually my main objective is firewood for my grandmother.,5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11473,11,participant_1,0,62.4,63.4,1,Submit-Deal,31,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
822,utterance_11463,utterance_11474,12,participant_2,1,63.4,64.4,1,Accept-Deal,5,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,26,0,0,0
823,utterance_11475,utterance_11475,1,participant_2,1,0,1.6,1.6,hi how are you🙂,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11476,2,participant_1,0,1.6,7.6,6,"I am good! I am pretty excited to go camping this weekend, how about you?",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11477,3,participant_2,1,7.6,10.8,3.2,I will go hiking with my friends tomorrow,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11478,4,participant_1,0,10.8,26.8,16,"Nice! So i am going to a nearby desert to camp, so i would like to bring as much water as possible. I would willing to take all the water and either 1 food or firewood if that is ok.",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11479,5,participant_2,1,26.8,36.4,9.6,You can have all the water since it just rained today. But I'm afraid I cannot get any firewood or food in the mountain.,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11480,6,participant_1,0,36.4,44.8,8.4,"that would be great, i really only one one of either. up to you which one you want to give me.",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11481,7,participant_2,1,44.8,48.4,3.6,So can I have 3 firewood and 2 food,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11482,8,participant_1,0,48.4,52,3.6,"sounds good to me, if thats fine with you",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11483,9,participant_2,1,52,54,2,you have a safe trip,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11484,10,participant_1,0,54,56.4,2.4,You too! mind sumbitting the deal?,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11485,11,participant_2,1,56.4,57.4,1,Submit-Deal,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
823,utterance_11475,utterance_11486,12,participant_1,0,57.4,58.4,1,Accept-Deal,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
824,utterance_11487,utterance_11487,1,participant_2,1,0,2.8,2.8,hi how are things on your end?,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11488,2,participant_1,0,2.8,7.2,4.4,Going well just getting ready to go camping! How are you?🙂,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11489,3,participant_2,1,7.2,17.6,10.4,"same here getting ready too, I though am in need for extra firewood and food, hoping for 3 firewood and 2 food packages and one water",18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11490,4,participant_1,0,17.6,23.2,5.6,I'm in need of those too. What would you use the extra firewood for?,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11491,5,participant_2,1,23.2,33.2,10,where I am going it rained so no luck to find wood for fire up there and it is supposed to be colder then expected.,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11492,6,participant_1,0,33.2,46,12.8,"Oh yeah, I understand that. However, I am also in need of extra firewood and would need it for cooking purposes. How about I take 2 firewood, 1 food, and 1 water?",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11493,7,participant_2,1,46,54,8,thats a bit rough i offer 1 firewood 1 food and 2 water for you then we both have something.,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11494,8,participant_1,0,54,60.8,6.8,"I think we're getting closer to an agreement🙂 How about 1 firewood, 2 food, and one water?",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11495,9,participant_2,1,60.8,70,9.2,ok i got one more offer 1 firewood 1 food and 3 waters for you you got to be thirsty on your trip,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11496,10,participant_1,0,70,71.2,1.2,I'll accept that🙂,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11497,11,participant_2,1,71.2,72.4,1.2,great good deal🙂,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11498,12,participant_1,0,72.4,73.4,1,Thank you!🙂,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11499,13,participant_2,1,73.4,74.4,1,Submit-Deal,18,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
824,utterance_11487,utterance_11500,14,participant_1,0,74.4,75.4,1,Accept-Deal,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
825,utterance_11501,utterance_11501,1,participant_2,1,0,21.6,21.6,Hello I would like to take 2 firewood packages 2 food packages and 2 water packages. I am camping in the desert with 30 + kids on a school trip and we had a few more children come on the trip last min and need to make sure they are warm fed and hydrated.,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11502,2,participant_1,0,21.6,42.4,20.8,"I'm sorry, I couldn't possibly give you the majority of everything. I have a large group myself, including a baby that I need to keep warm. I need to have 2 of the firewood, and I can give you two of either the food or the water, but not two of both.",20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11503,3,participant_2,1,42.4,44.8,2.4,how old is your baby ?,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11504,4,participant_1,0,44.8,49.6,4.8,she's 6 months old. so i really need to keep her warm.,20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11505,5,participant_2,1,49.6,70.4,20.8,ok well given that the 6 month old babies main nutrients comes from breastmilk or formula and you have to hold the baby to feed them plus you should have blanket for the baby which will keep the baby warm. I will consider taking 1 firewood and 2 foods and 1 water.,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11506,6,participant_1,0,70.4,76.8,6.4,"I think that should be OK. So I get 2 firewood, one food, and 2 water.",20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11507,7,participant_2,1,76.8,88.8,12,Yes i can agree to that! 🙂 I sure do miss having a 6 month old baby to snuggle lol. mine is 2 and is not interested in snuggling anymore.,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11508,8,participant_1,0,88.8,96,7.2,"it is definitely a wonderful time!! Thank you for the firewood, so that I can keep her warm.",20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11509,9,participant_2,1,96,108.8,12.8,Yes and thank you for the food to keep these children feed and happy they will definitely appreciate it and i will definitely appreciate not having hungry irritable children for the week..,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11510,10,participant_1,0,108.8,113.2,4.4,you're welcome. i'm glad we were able to make a deal.,20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11511,11,participant_2,1,113.2,114.2,1,Submit-Deal,16,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
825,utterance_11501,utterance_11512,12,participant_1,0,114.2,115.2,1,Accept-Deal,20,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11513,1,participant_2,1,0,4,4,"Hello! I am excited for my trip, how about you?",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11514,2,participant_1,0,4,7.6,3.6,I am also very excited. Thank you for asking!,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11515,3,participant_2,1,7.6,13.6,6,"I am in need of some water the most, what is your highest priority item?",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11516,4,participant_1,0,13.6,14.6,1,Water too,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11517,5,participant_2,1,14.6,19.8,5.2,"OK, what is the item that is the next most important to you?",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11518,6,participant_1,0,19.8,26.2,6.4,"Well, I need food for energy. So that is the next most important thing for me.",20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11519,7,participant_2,1,26.2,31.4,5.2,"OK, how about you take 2 water and 1 food and I firewood?",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11520,8,participant_1,0,31.4,45,13.6,"Could I have 2 water and 2 food instead? There are 9 items. Obviously, one person will get 4 and the other 5. If I am getting 4, I would prefer 2 food items.",20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11521,9,participant_2,1,45,52.6,7.6,"I really will need 2 of either the water or the food, you can decide if you would like.",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11522,10,participant_1,0,52.6,57,4.4,"Then can I get 2 water, 1 food, and 2 firewood?",20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11523,11,participant_2,1,57,58.6,1.6,"Sure, that sounds good!",16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11524,12,participant_1,0,58.6,61,2.4,"Okay, then we have a deal.",20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11525,13,participant_2,1,61,62,1,Submit-Deal,16,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
826,utterance_11513,utterance_11526,14,participant_1,0,62,63,1,Accept-Deal,20,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,4,0,0,0
827,utterance_11527,utterance_11527,1,participant_1,0,0,12,12,"Hi there, I have anemia, so I get cold easily. I'd like al the firewood and 2 packages of the food for extra enrgy. You can have the rest :-)",22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
827,utterance_11527,utterance_11528,2,participant_2,1,12,20.8,8.8,"Well hello there, fellow camper. I'm not sure I'd like to go without firewood. Would you accept two firewood and two food?",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
827,utterance_11527,utterance_11529,3,participant_1,0,20.8,28.8,8,"Let me think about that, fellow traveller. What's your highest priority to make this a great trip for you? :-)",22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
827,utterance_11527,utterance_11530,4,participant_2,1,28.8,34.8,6,"Honestly, with as warm as it is I'm a big fan of extra water. 🙂",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
827,utterance_11527,utterance_11531,5,participant_1,0,34.8,42,7.2,Ha! You got that right!How about taking two waters for me having the two firewoo and two food?,22,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
827,utterance_11527,utterance_11532,6,participant_2,1,42,50.8,8.8,"What's your medium preference look like, assuming firewood is most important to you. Would you take two firewood and all three food?",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,41,3,0,1,1
