conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,text,outcome,is_deal
82,6,employer,1,56.8,62,i can give you team manager if you agree to work 10 hours,deal,1
82,7,candidate,0,67.2,87.6,I accept the previous offer. Let's discuss another issue. I am expecting a pension of 20% I want a pension of 20% I would like a pension of 20%,deal,1
82,8,employer,1,87.6,92,ill give you 10 % if you accept slow promotion track,deal,1
82,9,candidate,0,96.4,103.2,I disagree. I am expecting a fast promotion track and I am expecting a pension of 20%,deal,1
82,10,employer,1,116.8,121.6,you can have3 the fast track if you take the 10% pension,deal,1
82,11,candidate,0,126.4,128.4,I reject the previous offer,deal,1
82,12,employer,1,128.4,135.2,"ok if you take the 10% pensiion, then instead of team manager, youll be q&a for job",deal,1
82,13,candidate,0,142,149.6,I disagree. I want a pension of 20% and I am willing to have a position of project manager,deal,1
82,14,employer,1,164.8,165.8,ok,deal,1
82,15,candidate,0,165.8,171.8,I want a fast promotion track I am willing to have a fast promotion track,deal,1
82,16,employer,1,171.8,173.4,programer and fast track,deal,1
82,17,candidate,0,175,177,I reject the previous offer,deal,1
82,18,employer,1,177,180.2,then team manager and thats my last offer,deal,1
82,19,candidate,0,180.2,183.6,I disagree I want a fast promotion track,deal,1
82,20,employer,1,183.6,186.4,only if you take the team manager,deal,1
82,21,candidate,0,186.4,195.6,"I agree with the offer. Now let's talk about how we can agree on other issues. I would like a salary of 90,000",deal,1
82,22,employer,1,204.8,205.8,thats fine,deal,1
83,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
83,2,employer,1,7.6,11.6,"The salary we offer for proejct manager is 60,000 USD",deal,1
83,3,candidate,0,15.6,25.6,"I refuse. I am expecting a salary of 120,000 I want a position of project manager",deal,1
83,4,employer,1,25.6,27.2,"We can offer 90,000",deal,1
83,5,candidate,0,27.2,36.4,"I agree with a salary of 90,000. I would like to continue and discuss another issue. I want a position of project manager",deal,1
83,6,employer,1,45.6,47.6,"Okay, project manager is fine.",deal,1
83,7,candidate,0,47.6,49.6,I want a company car,deal,1
83,8,employer,1,49.6,53.2,For that salary we cannot offer a company car,deal,1
83,9,candidate,0,53.2,61.2,I agree with no company car. Let's proceed to another issue. I am willing to have a fast promotion track,deal,1
83,10,employer,1,69.2,71.2,Fast promotion track is fine.,deal,1
83,11,candidate,0,71.2,74.4,I would like a workday of 8 hours,deal,1
83,12,employer,1,74.4,76.8,10 hours is the preferred workday,deal,1
83,13,candidate,0,76.8,80,I disagree about a workday of 10 hours,deal,1
83,14,employer,1,80,85.2,WE can increase your pension fund to 20% with a 10 hour workday,deal,1
83,15,candidate,0,90.4,92.4,I reject the previous offer,deal,1
83,16,employer,1,92.4,95.6,Can we agree on a 9 hour workday,deal,1
83,17,candidate,0,95.6,97.2,I refuse 9 hours,deal,1
83,18,employer,1,97.2,101.2,With an 8 hour workday there would be 10% pension,deal,1
83,19,candidate,0,105.2,109,I refuse I demand a workday of 8 hours,deal,1
83,20,employer,1,109,114.2,"With the salary of 90,000 USD the minimum workday would be 9 hours",deal,1
83,21,candidate,0,119.4,126.2,I accept 9 hours. Let's discuss another issue. I am willing to have a pension of 20%,deal,1
83,22,employer,1,133,135,I will agree to 20%,deal,1
84,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,deal,1
84,2,employer,1,7.6,15.2,Hi how are you The project manager position is currently full. I have a position of the Programmer available.,deal,1
84,3,candidate,0,21.2,31.6,"I accept a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",deal,1
84,4,employer,1,42,45.2,"120,000 is too high to start off with.",deal,1
84,5,candidate,0,45.2,48,"I would like a salary of 120,000",deal,1
84,6,employer,1,48,51.6,"Let's start with 60,000 with a fast promotion track.",deal,1
84,7,candidate,0,55.2,56.2,I refuse,deal,1
84,8,employer,1,56.2,57.8,"$60,000 is very reasonable",deal,1
84,9,candidate,0,57.8,61.8,"I refuse 60,000. I am expecting a salary of 120,000",deal,1
84,10,employer,1,65.8,71.4,"120,000 is what our employees that have been working here for a while get.",deal,1
84,11,candidate,0,71.4,74.2,I am expecting a position of programmer,deal,1
84,12,employer,1,74.2,76.2,"Yes, you are a programmer",deal,1
84,13,candidate,0,76.2,79,"I am expecting a salary of 120,000",deal,1
84,14,employer,1,79,84.2,"$120,000 is something that i can not do. $60,000 is my final offer.",deal,1
84,15,candidate,0,84.2,96.6,"I reject a salary of 60,000. I want a salary of 120,000 I would like a salary of 120,000",deal,1
84,16,employer,1,96.6,98.6,"Sorry, that is too high.",deal,1
84,17,candidate,0,98.6,101.4,"I would like a salary of 90,000",deal,1
84,18,employer,1,101.4,102.4,"$60,000.",deal,1
84,19,candidate,0,102.4,106.4,"I reject 60,000. I would like a salary of 120,000",deal,1
84,20,employer,1,110.4,119.2,"If you want $90,000 then you have to be willing to work for 10 hours, as well as a 10% pension fund.",deal,1
84,21,candidate,0,136.8,147.2,"I disagree with the offer. I want a workday of 8 hours, I would like a pension of 20% and I want a salary of 120,000",deal,1
84,22,employer,1,178.4,183.2,"No, i have to reject that. That is asking for too much.",deal,1
84,23,candidate,0,183.2,186.4,I would like a position of team manager,deal,1
84,24,employer,1,186.4,189.2,"No, programmer is the only thing available",deal,1
84,25,candidate,0,192,202.8,"I agree with a position of programmer. Now let's talk about how we can agree on other issues. I am willing to have a salary of 120,000",deal,1
84,26,employer,1,213.6,218,"$120,000 is too high of a salary for someone starting out.",deal,1
84,27,candidate,0,218,221.6,"I am willing to have a salary of 120,000",deal,1
84,28,employer,1,221.6,224.8,"The starting pay of all employees is $60,000.",deal,1
84,29,candidate,0,224.8,234.8,"I accept a salary of 60,000. Now let's talk about how we can agree on other issues. I am willing to have a company car",deal,1
84,30,employer,1,244.8,249.2,We do not have any company cars available at the moment.,deal,1
84,31,candidate,0,249.2,251.2,I want a company car,deal,1
84,32,employer,1,251.2,258,We do not provide company cars for beginner workers.  They will be available when you are promoted.,deal,1
84,33,candidate,0,258,260.4,I am expecting a company car,deal,1
84,34,employer,1,260.4,265.2,"A company car will not be provided, i am sorry to say.",deal,1
84,35,candidate,0,265.2,268.4,I am willing to have a company car,deal,1
84,36,employer,1,268.4,270,"No company car, sorry",deal,1
84,37,candidate,0,270,272.4,I am expecting a company car,deal,1
84,38,employer,1,272.4,274.8,We do not provide company cars.,deal,1
84,39,candidate,0,274.8,286.4,"I am expecting no agreement on leased car. But I must change our previous agreement. I want a position of programmer and I am expecting a salary of 120,000",deal,1
84,40,employer,1,309.6,312,"No, the salary stays at 60,000",deal,1
84,41,candidate,0,314.4,322,"I accept 60,000. Now let's talk about how we can agree on other issues. I want a company car",deal,1
84,42,employer,1,329.6,331.6,We don't have company cars.,deal,1
84,43,candidate,0,331.6,334.8,I am willing to have a company car,deal,1
84,44,employer,1,334.8,337.2,"No, i can not provide that.",deal,1
84,45,candidate,0,337.2,339.2,I want a company car,deal,1
84,46,employer,1,339.2,342,We do not have any company cars.,deal,1
84,47,candidate,0,342,344,I want a company car,deal,1
84,48,employer,1,344,346.8,We do not have any company cars.,deal,1
84,49,candidate,0,346.8,350,I would like no agreement on leased car,deal,1
84,50,employer,1,350,351,Ok,deal,1
84,51,candidate,0,351,353.4,I want a fast promotion track,deal,1
84,52,employer,1,353.4,355.4,That is fine as well.,deal,1
84,53,candidate,0,355.4,358.6,I am expecting a workday of 8 hours,deal,1
84,54,employer,1,358.6,362.6,if you are willing to work 10 hours a day.,deal,1
84,55,candidate,0,362.6,364.2,I refuse 10 hours,deal,1
84,56,employer,1,364.2,370.6,"No, if you want a fast promotion, then you have to work 10 hours a day.",deal,1
84,57,candidate,0,383.4,384.4,I refuse,deal,1
84,58,employer,1,384.4,386,10 hours a day,deal,1
84,59,candidate,0,386,387.6,I refuse 10 hours,deal,1
84,60,employer,1,387.6,389.2,10 hours a day.,deal,1
84,61,candidate,0,389.2,392,I reject a workday of 10 hours,deal,1
84,62,employer,1,392,396,"if you want fast promotion, then it is 10 hours.",deal,1
84,63,candidate,0,400,402,I disagree with the offer,deal,1
84,64,employer,1,402,403,10 hours.,deal,1
84,65,candidate,0,403,410.2,I refuse 10 hours What do you have to suggest? I am expecting a workday of 8 hours,deal,1
84,66,employer,1,410.2,412.2,The workday is 10 hours.,deal,1
84,67,candidate,0,412.2,418.6,I disagree about a workday of 10 hours. I am expecting a workday of 8 hours,deal,1
84,68,employer,1,425,427,I can't do 8 hours.,deal,1
84,69,candidate,0,427,430.2,I would like a workday of 8 hours,deal,1
84,70,employer,1,430.2,431.2,10 hours.,deal,1
84,71,candidate,0,431.2,437.6,I disagree about a workday of 10 hours. I am expecting a workday of 8 hours,deal,1
84,72,employer,1,444,446,The workday is 10 hours.,deal,1
84,73,candidate,0,446,452,I disagree about a workday of 10 hours. I want a workday of 8 hours,deal,1
84,74,employer,1,458,461.2,"No, the workday is 10 hours for starters.",deal,1
84,75,candidate,0,464.4,470.4,I reject a workday of 10 hours. I am expecting a workday of 8 hours,deal,1
84,76,employer,1,476.4,478.8,10 hours a day is normal.,deal,1
84,77,candidate,0,478.8,484.4,I refuse 10 hours. I am willing to have a workday of 8 hours,deal,1
84,78,employer,1,490,492.4,10 hours is my last offer.,deal,1
84,79,candidate,0,492.4,498.4,I disagree about a workday of 10 hours. I want a workday of 8 hours,deal,1
84,80,employer,1,504.4,510.4,10 hours is the only thing i can offer you. Take it or leave it.,deal,1
84,81,candidate,0,510.4,516.4,I reject a workday of 10 hours. I would like a workday of 8 hours,deal,1
84,82,employer,1,522.4,526.8,"I am sorry, 10 hours is the best i can do.",deal,1
84,83,candidate,0,526.8,529.6,I want a workday of 9 hours,deal,1
84,84,employer,1,529.6,533.2,"No, 10 hours is the best i can do.",deal,1
84,85,candidate,0,536.8,544.4,I agree with a workday of 10 hours. Let's discuss another issue. I am expecting a pension of 20%,deal,1
84,86,employer,1,552,553.2,That is fine.,deal,1
85,1,candidate,0,0,8,"Hello. I would like to discuss the issues of my contract. I am willing to have a salary of 120,000",deal,1
85,2,employer,1,8,14.4,"Hi 120,000 is far to high for the available position 60,000 would be far more appropriate.",deal,1
85,3,candidate,0,27.2,36,I accept the previous offer. I would like to continue and discuss another issue. I am expecting a position of project manager,deal,1
85,4,employer,1,44.8,49.6,That position is not available. We are in need of a programmer.,deal,1
85,5,candidate,0,54.4,69.2,I disagree with the offer. I am willing to have a position of project manager I want a position of project manager,deal,1
85,6,employer,1,69.2,74.8,I'm sorry but we cannot hire you for a position that is not available.,deal,1
85,7,candidate,0,74.8,78.8,I am willing to have a position of team manager,deal,1
85,8,employer,1,78.8,82.4,We need programmers much more than we need managers.,deal,1
85,9,candidate,0,86,99.6,I reject a position of programmer. I want a position of project manager I would like a position of project manager,deal,1
85,10,employer,1,99.6,108.8,The position of project manager is just not an option at this point. We need to fill positions based on the companies needs.,deal,1
85,11,candidate,0,108.8,112,I would like a position of project manager,deal,1
85,12,employer,1,115.2,126.4,I cannot agree to that at this time though you may be promoted to that position in the future were you to accept the position of programmer now.,deal,1
85,13,candidate,0,137.6,142.4,I refuse programmer position. I am expecting a position of project manager,deal,1
85,14,employer,1,147.2,151.2,The most I can allow for is a team manager.,deal,1
85,15,candidate,0,151.2,158.4,I accept team manager position. Let's discuss another issue. I am willing to have a pension of 20%,deal,1
85,16,employer,1,165.6,173.2,10% is the standard for a team manager and is higher than you would be able to find elsewhere.,deal,1
85,17,candidate,0,173.2,192.4,I agree with a pension of 10%. I would like to move on. I demand a workday of 8 hours I am expecting a workday of 8 hours,deal,1
85,18,employer,1,192.4,204,All management positions are based on a 10 hour workday. If you wish to be a manager we expect you to work the same hours as the other managers.,deal,1
85,19,candidate,0,204,218.4,I reject a workday of 10 hours. I want a workday of 8 hours I would like a workday of 8 hours,deal,1
85,20,employer,1,218.4,228.4,I cannot reduce the amount below 10 hours it is company policy. If you want an 8 hour workday you can take the programmer position.,deal,1
85,21,candidate,0,248.4,275.6,I refuse. I am willing to have a workday of 9 hours and I want a position of project manager I am expecting a workday of 8 hours,deal,1
85,22,employer,1,275.6,286,That will not work. I can allow for a 9 hour workday as a team manager. This will reduce your chance for a future promotion though.,deal,1
85,23,candidate,0,306.8,315.2,I agree with the offer. Now let's talk about how we can agree on other issues. I want a company car,deal,1
85,24,employer,1,323.6,328.4,"Your position does not require travel, we cannot lease you a car.",deal,1
85,25,candidate,0,328.4,331.6,I am willing to have a company car,deal,1
85,26,employer,1,331.6,338.8,"We cannot offer you a company car at this time, perhaps it will be possible in the future.",deal,1
85,27,candidate,0,338.8,343.2,I reject no company car. I would like a company car,deal,1
85,28,employer,1,347.6,349.2,No agreement on car,deal,1
85,29,candidate,0,349.2,352.4,I refuse. I am expecting a company car,deal,1
85,30,employer,1,355.6,356.6,I reject,deal,1
85,31,candidate,0,356.6,359.4,I want no agreement on leased car,deal,1
85,32,employer,1,359.4,365,"I agree. Last is a promotion track, how do you feel about this issue?",deal,1
85,33,candidate,0,370.6,375.4,I'm happy that you accept I would like a fast promotion track,deal,1
85,34,employer,1,375.4,376.4,Agreed,deal,1
86,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,deal,1
86,2,employer,1,7.2,10.4,What type of promotion possibilities would you like?,deal,1
86,3,candidate,0,10.4,13.2,I am expecting a fast promotion track,deal,1
86,4,employer,1,13.2,16,Can we agree on 10 working hours?,deal,1
86,5,candidate,0,16,29.6,I reject 10 hours. I am willing to have a workday of 8 hours I want a fast promotion track,deal,1
86,6,employer,1,29.6,36.8,"The job I can offer you at this point is a programmer for 60,000 for 10 working hours.",deal,1
86,7,candidate,0,51.2,94,"I refuse. I am expecting a workday of 8 hours, I would like a position of project manager and I want a salary of 120,000 I am expecting a fast promotion track",deal,1
86,8,employer,1,96.8,104.8,"I can offer you a fast track promotion with the job of a programmer for 60,000 with 10 working hours.",deal,1
86,9,candidate,0,128.8,132.2,I refuse. What are you willing to offer?,deal,1
86,10,employer,1,132.2,135.8,"I can offer you 10 working hours at 90,000",deal,1
86,11,candidate,0,139.4,148.6,"I disagree with the offer. I would like a workday of 8 hours and I am willing to have a salary of 120,000",deal,1
86,12,employer,1,167,169.4,Sorry I cannot fulfill that request.,deal,1
86,13,candidate,0,169.4,172.2,I would like a fast promotion track,deal,1
86,14,employer,1,172.2,175.4,Okay I can offer a fast promotion track,deal,1
86,15,candidate,0,175.4,178.2,I want a position of project manager,deal,1
86,16,employer,1,178.2,182.2,I have to reject the position as a project manager,deal,1
86,17,candidate,0,182.2,189.4,I am expecting a position of project manager I am willing to have a position of project manager,deal,1
86,18,employer,1,189.4,193.4,I can offer you a position as a team manager,deal,1
86,19,candidate,0,193.4,203.4,"I accept a position of team manager. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000",deal,1
86,20,employer,1,213.4,216.2,"90,000 is the salary for team manager",deal,1
86,21,candidate,0,216.2,241.4,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I am willing to have a company car I would like a company car I want a company car",deal,1
86,22,employer,1,241.4,245,I cannot offer a leased car for this position,deal,1
86,23,candidate,0,245,247.4,I am expecting a company car,deal,1
86,24,employer,1,247.4,250.6,My decision is final on no leased car,deal,1
86,25,candidate,0,250.6,253.8,I am expecting no agreement on leased car,deal,1
86,26,employer,1,253.8,255.8,Let's negotiate your pension fund.,deal,1
86,27,candidate,0,255.8,258.2,I want a pension of 20%,deal,1
86,28,employer,1,258.2,263,I can agree on a pension of 20% with 10 working hours,deal,1
86,29,candidate,0,267.8,277,I disagree with the offer. I am expecting a pension of 10% and I am willing to have a workday of 8 hours,deal,1
86,30,employer,1,295.4,300.2,I can agree on a pension of 10% with 9 working hours,deal,1
86,31,candidate,0,305,313,I disagree. I am willing to have a workday of 8 hours and I would like a pension of 20%,deal,1
86,32,employer,1,329,332.6,Would you like a pension of 20% or 10%,deal,1
86,33,candidate,0,332.6,336.2,I am willing to have a pension of 20%,deal,1
86,34,employer,1,336.2,341,I can offer you a pension of 20% with 10 working hours,deal,1
86,35,candidate,0,345.8,353,I refuse. I would like a workday of 8 hours and I would like a pension of 10%,deal,1
86,36,employer,1,367.4,372.2,I can offer you a pension of 10% with 9 working hours.,deal,1
86,37,candidate,0,377,386.2,I disagree with the offer. I am expecting a workday of 8 hours and I am willing to have a pension of 20%,deal,1
86,38,employer,1,404.6,410.2,I cannot offer a workday of 8 hours with the position of team manager,deal,1
86,39,candidate,0,410.2,412.6,I want a pension of 10%,deal,1
86,40,employer,1,412.6,415.4,I agree on a pension of 10%,deal,1
86,41,candidate,0,415.4,418.6,I am willing to have a company car,deal,1
86,42,employer,1,418.6,421.4,I can agree on 9 working hours,deal,1
86,43,candidate,0,421.4,431.4,I agree with a workday of 9 hours. Now let's talk about how we can agree on other issues. I would like a company car,deal,1
86,44,employer,1,441.4,446.6,Without leased car or no agreement are the only options for this issue.,deal,1
86,45,candidate,0,446.6,449.4,I refuse no agreement on leased car,deal,1
86,46,employer,1,449.4,455.8,"The options I can provide you regarding leased car are, without leased car or no agreement",deal,1
86,47,candidate,0,455.8,459,I disagree about no agreement on leased car,deal,1
86,48,employer,1,459,462.2,So we can agree on without leased car,deal,1
86,49,candidate,0,462.2,464.2,I reject no company car,deal,1
86,50,employer,1,464.2,467.4,Which option do you choose regarding leased car,deal,1
86,51,candidate,0,467.4,469.8,I am expecting a company car,deal,1
86,52,employer,1,469.8,474.6,I can offer you a leased car with a 10 working hours,deal,1
86,53,candidate,0,479.4,480.4,I agree,deal,1
87,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,deal,1
87,2,employer,1,7.2,8.2,I agree,deal,1
87,3,candidate,0,8.2,11.8,"I am willing to have a salary of 120,000",deal,1
87,4,employer,1,11.8,15,"I think the salary should be at 60,000",deal,1
87,5,candidate,0,15,23,"I accept 60,000. Now let's talk about how we can agree on other issues. I am expecting a company car",deal,1
87,6,employer,1,31,32,I agree,deal,1
87,7,candidate,0,32,34.4,I want a fast promotion track,deal,1
87,8,employer,1,34.4,35.4,I agree,deal,1
87,9,candidate,0,35.4,38.6,I would like a workday of 8 hours,deal,1
87,10,employer,1,38.6,42.2,I think it should be 10 hours a day,deal,1
87,11,candidate,0,42.2,46.6,I reject 10 hours. I want a workday of 8 hours,deal,1
87,12,employer,1,51,52.6,How about 9 hours,deal,1
87,13,candidate,0,52.6,57.4,I reject 9 hours. I am expecting a workday of 8 hours,deal,1
87,14,employer,1,62.2,64.6,Lets talk about your Pension fund,deal,1
87,15,candidate,0,64.6,67,I want a pension of 20%,deal,1
87,16,employer,1,67,68,10%,deal,1
87,17,candidate,0,68,76.8,I accept a pension of 10%. I would like to move on. I am willing to have a workday of 8 hours,deal,1
87,18,employer,1,85.6,88.8,If the Job description is moved to programmer,deal,1
87,19,candidate,0,88.8,91.6,I disagree about a position of programmer,deal,1
87,20,employer,1,91.6,94.4,How about a Team Manager or QA,deal,1
87,21,candidate,0,94.4,97.2,I reject a position of team manager,deal,1
87,22,employer,1,97.2,100.4,"What if the salary is moved to 90,000",deal,1
87,23,candidate,0,100.4,116,"I reject a salary of 90,000. I would like a salary of 120,000 I am expecting a salary of 120,000 I want a salary of 120,000",deal,1
87,24,employer,1,116,120,No I think if the Job description is a QA,deal,1
87,25,candidate,0,124,128.8,I refuse qa position. I am expecting a position of project manager,deal,1
87,26,employer,1,133.6,136.4,Then working hours will be 9 hours,deal,1
87,27,candidate,0,136.4,160,"I agree with a workday of 9 hours. Now let's talk about how we can agree on other issues. I would like a salary of 120,000 I am expecting a salary of 120,000",deal,1
87,28,employer,1,160,167.6,"If you take the job description of a Team Manager or a QA I'll move the salary to 90,000",deal,1
87,29,candidate,0,175.2,183.2,"I reject the previous offer. I want a salary of 120,000 and I would like a position of project manager",deal,1
87,30,employer,1,199.2,202,Then everything stays where it is at.,deal,1
87,31,candidate,0,202,207.2,"I want a salary of 90,000 I would like a salary of 90,000",deal,1
87,32,employer,1,207.2,212.6,Okay I will like you to consider the the QA job decription,deal,1
87,33,candidate,0,212.6,217.4,I refuse qa position. I am expecting a position of project manager,deal,1
87,34,employer,1,222.2,224.2,"Then salary will be 60,000",deal,1
87,35,candidate,0,224.2,227,"I agree with a salary of 60,000",deal,1
88,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,deal,1
88,2,employer,1,8.4,9.4,I agree,deal,1
88,3,candidate,0,9.4,12.2,"I would like a salary of 90,000",deal,1
88,4,employer,1,12.2,13.2,I agree,deal,1
88,5,candidate,0,13.2,15.6,I am expecting a company car,deal,1
88,6,employer,1,15.6,17.6,We shall see about that,deal,1
88,7,candidate,0,17.6,20.8,I would like no agreement on leased car,deal,1
88,8,employer,1,20.8,22.4,I agree on that.,deal,1
88,9,candidate,0,22.4,24.8,I want a fast promotion track,deal,1
88,10,employer,1,24.8,25.8,I agree,deal,1
88,11,candidate,0,25.8,29,I am expecting a workday of 8 hours,deal,1
88,12,employer,1,29,31.4,I need you for 10 hours,deal,1
88,13,candidate,0,31.4,35.8,I refuse 10 hours. I want a workday of 8 hours,deal,1
88,14,employer,1,40.2,42.6,Can we compromise on 9 hours?,deal,1
88,15,candidate,0,42.6,47.4,I reject 9 hours. I am expecting a workday of 8 hours,deal,1
88,16,employer,1,52.2,54.6,"10% pension fund, 9 hour workday",deal,1
88,17,candidate,0,57,87.4,I reject the previous offer. I am willing to have a workday of 8 hours and I would like a pension of 20% I want a workday of 8 hours,deal,1
88,18,employer,1,87.4,90.2,"I'll give 20% pension, with 9 hours",deal,1
88,19,candidate,0,93,123,I refuse. I am willing to have a workday of 8 hours and I would like a pension of 10% I want a workday of 8 hours I would like a workday of 8 hours,deal,1
88,20,employer,1,123,127.4,"8 hour workday comes with no leased car, and 10% pension",deal,1
88,21,candidate,0,136.2,138.2,I agree with the offer,deal,1
88,22,employer,1,138.2,141,You'll need to modify your car lease,deal,1
88,23,candidate,0,141,143,I want a company car,deal,1
88,24,employer,1,143,144.6,"Only with 60,000 salary",deal,1
88,25,candidate,0,144.6,152.6,"I accept 60,000. Now let's talk about how we can agree on other issues. I am expecting a company car",deal,1
88,26,employer,1,160.6,163.8,"We are in agreement, you have your car.",deal,1
89,1,candidate,0,0,7.2,"Hello. I would like to discuss the issues of my contract. I am expecting a salary of 120,000",deal,1
89,2,employer,1,7.2,10.4,"I will offer you a salary of 90,000.",deal,1
89,3,candidate,0,10.4,19.6,"I agree with a salary of 90,000. I would like to continue and discuss another issue. I want a position of project manager",deal,1
89,4,employer,1,28.8,32.8,I think you would be better suited as a programmer.,deal,1
89,5,candidate,0,32.8,38,I disagree about the job description. I demand a position of project manager,deal,1
89,6,employer,1,43.2,44.8,What about team manager?,deal,1
89,7,candidate,0,44.8,52,I accept the job description. Let's discuss another issue. I am willing to have a pension of 20%,deal,1
89,8,employer,1,59.2,60.4,How about 10%,deal,1
89,9,candidate,0,60.4,70.4,I agree with the offer about the pension fund. I would like to move on. I am willing to have a workday of 8 hours,deal,1
89,10,employer,1,80.4,83.6,We need people that can work 10 hours.,deal,1
89,11,candidate,0,83.6,88,I refuse 10 hours. I want a workday of 8 hours,deal,1
89,12,employer,1,92.4,94,Is 9 hours better?,deal,1
89,13,candidate,0,94,98.4,I refuse 9 hours. I want a workday of 8 hours,deal,1
89,14,employer,1,102.8,106,9 hours is the lowest I can go.,deal,1
89,15,candidate,0,106,125.2,I agree. Now let's talk about how we can agree on other issues. I am willing to have a company car I am expecting a company car,deal,1
89,16,employer,1,125.2,128,I need you without a leased car.,deal,1
89,17,candidate,0,128,130.8,I refuse. I demand a company car,deal,1
89,18,employer,1,133.6,136.8,I refuse. You can't have a company car.,deal,1
89,19,candidate,0,136.8,154,"I would like no agreement on leased car. But I must change our previous agreement. I want a salary of 90,000, I demand a position of team manager, I want a pension of 10% and I would like a workday of 8 hours",deal,1
89,20,employer,1,222.8,229.2,"I can give you a company car, but you need to have a 9 hour workday.",deal,1
89,21,candidate,0,235.6,240.8,I agree. Let's proceed to another issue. I demand a fast promotion track,deal,1
89,22,employer,1,246,247,I agree.,deal,1
90,1,candidate,0,0,7.2,Hello. I would like to discuss the issues of my contract. I want a position of project manager,no_deal,0
90,2,employer,1,7.2,10.6,"hello :) ok, how many working hours ?",no_deal,0
90,3,candidate,0,10.6,14.6,I am willing to have a workday of 8 hours,no_deal,0
90,4,employer,1,14.6,16.6,what kind of promotion possibilities?,no_deal,0
90,5,candidate,0,16.6,19.4,I am expecting a fast promotion track,no_deal,0
90,6,employer,1,19.4,21.4,what kind of pension fund?,no_deal,0
90,7,candidate,0,21.4,23.8,I want a pension of 20%,no_deal,0
90,8,employer,1,23.8,25.8,what about a leased car?,no_deal,0
90,9,candidate,0,25.8,29,I am willing to have a company car,no_deal,0
90,10,employer,1,29,30.6,"Ok, what about salary",no_deal,0
90,11,candidate,0,30.6,34.2,"I am willing to have a salary of 120,000",no_deal,0
90,12,employer,1,34.2,35.2,no.,no_deal,0
90,13,candidate,0,35.2,38,"I would like a salary of 90,000",no_deal,0
91,1,candidate,0,0,8.4,Hello. I would like to discuss the issues of my contract. I am willing to have a position of project manager,deal,1
91,2,employer,1,8.4,11.2,I'd like you to be a programmer,deal,1
91,3,candidate,0,11.2,20,"I accept programmer position. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",deal,1
91,4,employer,1,28.8,30.8,i can't pay that much,deal,1
91,5,candidate,0,30.8,40.4,"I am willing to have a salary of 90,000. But I must change our previous agreement. I would like a position of project manager",deal,1
91,6,employer,1,50,51.6,"I am offering 60,000",deal,1
91,7,candidate,0,51.6,55.6,"I reject 60,000. I would like a salary of 120,000",deal,1
91,8,employer,1,59.6,61.2,i'll give you 60K,deal,1
91,9,candidate,0,61.2,66.4,"I reject a salary of 60,000. I am expecting a salary of 120,000",deal,1
91,10,employer,1,71.6,75.2,i can do 90K and thats my final offer,deal,1
91,11,candidate,0,75.2,78.8,"I reject 90,000. I want a salary of 120,000",deal,1
91,12,employer,1,82.4,88,i'll give you 120K but you must work 10 hours and have 10% pension,deal,1
91,13,candidate,0,99.2,101.2,I disagree with the offer,deal,1
91,14,employer,1,101.2,102.8,what do you offer,deal,1
91,15,candidate,0,102.8,105.2,What are you willing to offer?,deal,1
91,16,employer,1,105.2,106.4,"90K, 10 hours",deal,1
91,17,candidate,0,107.6,114.8,"I refuse. I am expecting a workday of 8 hours and I would like a salary of 120,000",deal,1
91,18,employer,1,129.2,132,i can do 9 hours and 90k,deal,1
91,19,candidate,0,134.8,142.8,"I disagree. I would like a workday of 8 hours and I am willing to have a salary of 120,000",deal,1
91,20,employer,1,158.8,160.8,i cant go that low,deal,1
91,21,candidate,0,160.8,169.2,"I want a salary of 90,000. But I must change our previous agreement. I am expecting a position of project manager",deal,1
91,22,employer,1,177.6,183.2,i'll give you fast promotion if you stay with programmer and take the 90K,deal,1
91,23,candidate,0,194.4,203.2,I agree with the offer. Now let's talk about how we can agree on other issues. I am expecting a company car,deal,1
91,24,employer,1,212,216.4,"i am offering without leased car, 10% pension, working 10 hours",deal,1
91,25,candidate,0,225.2,261.2,"I refuse. I want a workday of 8 hours, I want a company car and I want a pension of 20% I am expecting a company car",deal,1
91,26,employer,1,261.2,269.2,"i will give you the car if you work 10 hours and i will also do 20% pension, final offer",deal,1
91,27,candidate,0,285.2,289.6,I reject the previous offer What do you have to offer?,deal,1
91,28,employer,1,289.6,294,"you can have the car, but i must have 10 hours",deal,1
91,29,candidate,0,298.4,307.6,I reject the previous offer. I want a workday of 8 hours and I am willing to have no agreement on leased car,deal,1
91,30,employer,1,326,331.2,"i can go down to 9 hours, 9 hours, NO car, 10% pension",deal,1
