conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,outcome
1000,7,participant_2,1,38.8,45.6,6.8,"I need more food than anything, but probably some firewood too as I'll need to cook it.",deal
1000,8,participant_1,0,45.6,51.6,6,"How about I take 3 water, 1 food and 1 firewood? How does that sound?",deal
1000,9,participant_2,1,51.6,58.8,7.2,How about you take 3 water and I take 3 food and we negotiate more on the firewood?,deal
1000,10,participant_1,0,58.8,62.4,3.6,Sure. I only need one firewood. Does that work?,deal
1000,11,participant_2,1,62.4,64,1.6,"Sure, that sounds good.",deal
1000,12,participant_1,0,64,65.6,1.6,Please submit the deal.🙂,deal
1000,13,participant_2,1,65.6,66.6,1,Submit-Deal,deal
1000,14,participant_1,0,66.6,67.6,1,Accept-Deal,deal
1001,1,participant_2,1,0,14.8,14.8,"Hello! How are you? We're on a camping trip, but we ran into some stranded hikers and shared some of our supplies with them, so we're hoping to get some more to cover what we lost. ☹️",deal
1001,2,participant_1,0,14.8,20.8,6,😮 Oh no. How long were they stranded? I hope I can help you out.,deal
1001,3,participant_2,1,20.8,36.8,16,"They were hiking down from their camp site and got stranded in a storm. They were taking shelter in a cave and said they had been there for about an extra day. If you could help, we'd really appreciate it!",deal
1001,4,participant_1,0,36.8,40,3.2,What would you need to get you by?,deal
1001,5,participant_2,1,40,54.8,14.8,"Well, we mostly shared a lot of food with them as well as some water, although they were already able to collect some to drink from the rain. At least they didn't need any of our firewood.",deal
1001,6,participant_1,0,54.8,59.2,4.4,I can give you 1 food. 2 Water and 2 firewood,deal
1001,7,participant_2,1,59.2,76,16.8,I think we'll definitely need more food than that. We still have our whole 4 day camping trip ahead of us and we've lost half our supply of food. Would it be possible to get 2 food 2 water and 1 firewood?,deal
1001,8,participant_1,0,76,97.2,21.2,I heard there are a lot of bears up on the ridge where we plan on going that like to steal the food. I really want to keep it in more than one location just in case. We have plenty of water though. I can do 1 food 3 water and 2 firewood.,deal
1001,9,participant_2,1,97.2,115.2,18,"Oh wow, that sounds pretty dangerous. I understand why you need the food now. Since we wouldn't have to hike an hour to the stream to get water, we'll probably be less hungry then. So I'll get 1 food, 3 water, and 2 firewood, ok?",deal
1001,10,participant_1,0,115.2,119.2,4,Great 🙂. That sounds good. I'm glad I could help.,deal
1001,11,participant_2,1,119.2,120.2,1,Submit-Deal,deal
1001,12,participant_1,0,120.2,121.2,1,Accept-Deal,deal
1002,1,participant_2,1,0,1,1,Hello,deal
1002,2,participant_1,0,1,6.6,5.6,Hi. Looking forward to the camping trip? What are you planning to gather today?,deal
1002,3,participant_2,1,6.6,13.4,6.8,I am looking for extra food and water. We are have big group of people with us!,deal
1002,4,participant_1,0,13.4,20.2,6.8,Oh same here! We need extra food for our charity event we are holding at the campgrounds,deal
1002,5,participant_2,1,20.2,27,6.8,I guess you can have all the food if I can have all the water and firewood,deal
1002,6,participant_1,0,27,36.6,9.6,"Well, I do need water too. How about you can have 2 firewood, 1 water, and 1 firewood and I will take the rest?",deal
1002,7,participant_2,1,36.6,40.2,3.6,"I will do 3 firewood, 1 water, 1 food",deal
1002,8,participant_1,0,40.2,42.2,2,ok you have a deal,deal
1002,9,participant_2,1,42.2,43.2,1,Hello,deal
1002,10,participant_1,0,43.2,48,4.8,Yes I am still here. So are you good with our deal?🙂,deal
1002,11,participant_2,1,48,49,1,Yes,deal
1002,12,participant_1,0,49,50,1,Submit-Deal,deal
1002,13,participant_2,1,50,51,1,Accept-Deal,deal
1003,1,participant_1,0,0,2.8,2.8,"Hi, have you ever camped here before??🙂",deal
1003,2,participant_2,1,2.8,5.2,2.4,"Yes, I love it...It's so serene.",deal
1003,3,participant_1,0,5.2,9.6,4.4,It's quiet with everyone avoiding going anywhere because of the virus,deal
1003,4,participant_2,1,9.6,19.2,9.6,"Oh yes, I get that 100%🙂🙂...I'm in need of a large amount of water for this trip though..will that be a problem for you?",deal
1003,5,participant_1,0,19.2,26.4,7.2,"We brought lots of water but we could use some more firewood, it's going to be cold tonight",deal
1003,6,participant_2,1,26.4,36.8,10.4,"Yes, I think you could be right on that one...maybe 2 water for me 1 for you...2 wood for you 1 for me...and for the food....",deal
1003,7,participant_1,0,36.8,45.6,8.8,"Why don't I get 3 firewoods from you for 3 waters, and i'll be nice and give you 2 foods for 1",deal
1003,8,participant_2,1,45.6,51.6,6,wow that sounds like a heck of a deal🙂🙂🙂🙂 I can't wait for this trip!!!,deal
1003,9,participant_1,0,51.6,58.4,6.8,"No reason to bicker, one of us had to make a gesture and it was my turn🙂",deal
1003,10,participant_2,1,58.4,60.8,2.4,That sounds great...it's a deal then🙂,deal
1003,11,participant_1,0,60.8,61.8,1,Submit-Deal,deal
1003,12,participant_2,1,61.8,62.8,1,Accept-Deal,deal
1004,1,participant_2,1,0,4.8,4.8,"Hi, I'd like to get 3 waters, 1 firewood, and 1 food.",deal
1004,2,participant_1,0,4.8,8.8,4,I think that I would need to get 3 firewood,deal
1004,3,participant_2,1,8.8,16.8,8,"That could be arranged, but then I would like an additional food. So 3 water and 2 food for me.",deal
1004,4,participant_1,0,16.8,23.2,6.4,I think we're getting close although I would prefer 3 firewood and 2 food for me,deal
1004,5,participant_2,1,23.2,26.8,3.6,You are fine with me taking 3 waters though?,deal
1004,6,participant_1,0,26.8,34,7.2,"Yes, I am fine with you taking 3 waters if you are ok with me taking 3 firewood",deal
1004,7,participant_2,1,34,41.6,7.6,"ok, tell me why you need the extra food. because an extra food would be nice with my water",deal
1004,8,participant_1,0,41.6,47.2,5.6,I have a large party and need to make sure we don't run out,deal
1004,9,participant_2,1,47.2,57.2,10,"Okay, that sounds reasonable. So I will get 3 Water and 1 Food. Please confirm your part of the deal so we can submit 🙂",deal
1004,10,participant_1,0,57.2,58.2,1,I agree,deal
1004,11,participant_2,1,58.2,59.2,1,Submit-Deal,deal
1004,12,participant_1,0,59.2,60.2,1,Accept-Deal,deal
1005,1,participant_2,1,0,4.8,4.8,"hello, I want to request additional Items because of some special circumstances",deal
1005,2,participant_1,0,4.8,8.4,3.6,I have a health issue so need more food.,deal
1005,3,participant_2,1,8.4,17.6,9.2,"ok, you can have som food. give me all the firewood because I have to keep warm, but I also need some food",deal
1005,4,participant_1,0,17.6,22,4.4,Ok I take all three food items and 1 wood item,deal
1005,5,participant_2,1,22,27.6,5.6,"I said I needed the firewood. I have asthma, I have to stay warm",deal
1005,6,participant_1,0,27.6,30.4,2.8,"Ok, but I get all the water?",deal
1005,7,participant_2,1,30.4,37.2,6.8,"I will need somee water two, you give me 3 firewood 2 water and 1 food item",deal
1005,8,participant_1,0,37.2,47.2,10,"I need water because I have a sweating condition. It is for my health. How about 1 food item, 1 water and 2 firewood items.",deal
1005,9,participant_2,1,47.2,52.4,5.2,"make three firewood, 2 water and 1 food and we have a deal",deal
1005,10,participant_1,0,52.4,62.8,10.4,"You give me 1 of the firewood so I can stay a little warm. So you get 2 firewood, 2 water, and 1 food item? Deal?",deal
1005,11,participant_2,1,62.8,63.8,1,Submit-Deal,deal
1005,12,participant_1,0,63.8,64.8,1,Accept-Deal,deal
1006,1,participant_2,1,0,6.4,6.4,Hi: Really looking forward to my camping trip to the lake this weekend. How about you?,deal
1006,2,participant_1,0,6.4,11.6,5.2,Yes! I can't wait to get out of town. I'm mostly packed. You?,deal
1006,3,participant_2,1,11.6,22.8,11.2,"Yes, I am. Just a few last minute errands and we will be ready to go. Who is joining you on your trip or are you going solo?",deal
1006,4,participant_1,0,22.8,48.8,26,"Well, it was going to be a solo trip, but at the last minute my friend asked if he could join. I want to say yes but I don't think I have enough food for another person. When we split up supplies, how about I take all of the food and half the firewood, and you take the water and the rest of the firewood?",deal
1006,5,participant_2,1,48.8,55.2,6.4,How about I take 3 firewoods and 2 waters and you can have all the food?,deal
1006,6,participant_1,0,55.2,70.8,15.6,"Hm, that doesn't work for me. I get really cold, so I'm looking forward to building a big fire. How about I take all the food, 1 firewood, and 1 water, and you take 2 firewoods and 2 waters?",deal
1006,7,participant_2,1,70.8,90.4,19.6,I agree a fire at night is really nice. I think this deal is pretty good. I think we have food covered as my sons went to the store today and picked up all of their favorite snacks. Not sure it's all going to fit in my car. LOL,deal
1006,8,participant_1,0,90.4,96,5.6,Nice! I'll tell my friend he can join - he'll be so excited 🙂,deal
1006,9,participant_2,1,96,110,14,I think it is always a good idea to go with someone else not only for companionship but also for safety. Are you planning on hiking? I heard it is beautiful this time of year.,deal
1006,10,participant_1,0,110,118,8,"That's a good point about safety. Yes, I'm going to do some day hikes. How about you and your boys?",deal
1006,11,participant_2,1,118,120.4,2.4,Yes hiking and some fishing too.,deal
1006,12,participant_1,0,120.4,124.8,4.4,That sounds great! I'm going to enter the deal we discussed.,deal
1006,13,participant_2,1,124.8,125.8,1,Submit-Deal,deal
1006,14,participant_1,0,125.8,126.8,1,Accept-Deal,deal
1007,1,participant_2,1,0,8.4,8.4,Extra water is on the top of my want list since I have 3 active kids I need to keep hydrated.,deal
1007,2,participant_1,0,8.4,15.6,7.2,I’d like a little extra water but am really interested in getting more food for my big group☹️☹️,deal
1007,3,participant_2,1,15.6,28,12.4,I think we'll be OK with the food we have. They're really not big eaters. A couple of them always seem to be cold so some more firewood would be great.,deal
1007,4,participant_1,0,28,38.8,10.8,"We could help with that I’m sure. What about 3 food for me, 3 water for you, and 2 firewood for you with just 1 for me?",deal
1007,5,participant_2,1,38.8,42,3.2,That would be great. Very nice of you.🙂,deal
1007,6,participant_1,0,42,46.4,4.4,Great some have a deal. Are you looking forward to camping?,deal
1007,7,participant_2,1,46.4,56,9.6,Been looking forward to this trip for a long time. I just wasn't sure about the supplies. You have helped ease my mind. 🙂,deal
1007,8,participant_1,0,56,57,1,Glad Imcou,deal
1007,9,participant_2,1,57,65,8,"So it's agreed, 3 water for me, 3 food for you and 2 firewood for me and 1 for you?",deal
1007,10,participant_1,0,65,73.4,8.4,Sounds great. Apologies my last message sent before I hit the button. It was supposed to say glad I could help.,deal
1007,11,participant_2,1,73.4,74.4,1,Submit-Deal,deal
1007,12,participant_1,0,74.4,75.4,1,Accept-Deal,deal
1008,1,participant_2,1,0,6.4,6.4,Good evening. I would like to have 2 food 2 water and 1 firewood please 🙂,deal
1008,2,participant_1,0,6.4,21.2,14.8,"Hello. I was actually trying to get 3 food, 3 firewood and 3 water...my kids have been looking forward to this camping trip for such a long time, and I want to make sure everything goes smoothly.",deal
1008,3,participant_2,1,21.2,28.4,7.2,I understand but that would mean you get everything and i get nothing. How is that fair? ☹️,deal
1008,4,participant_1,0,28.4,34.4,6,"That's true. Can I get 3 food, 2 water? And you can have 2 firewood?",deal
1008,5,participant_2,1,34.4,52.8,18.4,I like to have a nice cup of tea at night before I go to bed to help me relax and sleep. I also need food to eat. You never know if you are going to get stranded and so I would like some extra food,deal
1008,6,participant_1,0,52.8,65.6,12.8,"Absolutely, that sounds like a real concern. How about we do 2 for 1? I just am really concerned for my kids, I have so many people accompanying me on this trip.",deal
1008,7,participant_2,1,65.6,78.4,12.8,Ok I am willing to make it so we both win and have a great time. I guess since you are having more people it would make sense to need more food.,deal
1008,8,participant_1,0,78.4,84.4,6,"I agree, and I really appreciate it. So 2-1 straight down? I'll submit the deal.",deal
1008,9,participant_2,1,84.4,90.8,6.4,Sure only so your kids can have a great time and its just me going camping.,deal
1008,10,participant_1,0,90.8,103.2,12.4,"Sounds good. Thanks from all of us, I really appreciate it--and so do they. It's going to be a pretty cool time together. The youth deserve the outdoors. They're our future.",deal
1008,11,participant_2,1,103.2,108.8,5.6,🙂 enjoy your time. Kids grow up so fast. Have fun and Keep safe.,deal
1008,12,participant_1,0,108.8,109.8,1,Submit-Deal,deal
1008,13,participant_2,1,109.8,110.8,1,Accept-Deal,deal
1009,1,participant_2,1,0,8.4,8.4,Hello! 🙂 I would like to start off the offer with you can have 1 water and ALL 3 firewood. 😮,deal
1009,2,participant_1,0,8.4,18.8,10.4,"Hi there. What about the food? I am bringing teenagers with me, so I was hoping to have all three food and at least two water.",deal
1009,3,participant_2,1,18.8,40,21.2,"😮 Ill need at least two food, I am a diabetic and food and water are essential to keep my blood sugar within a range that I will be able to function, without it my mental status changes, and unless those teens want to see an interestingggg show I need food and water",deal
1009,4,participant_1,0,40,43.2,3.2,Understood. How many people will be with you?,deal
1009,5,participant_2,1,43.2,53.2,10,"We are a family of 3, and have 2 dogs, the dogs will not require food from this package, but will need someof the water",deal
1009,6,participant_1,0,53.2,67.6,14.4,We are also a family of 3 🙂. But my son is bringing three friends. Have you ever fed four teenage boys? 😮 Lord help me! That is why I was hoping to have more food.,deal
1009,7,participant_2,1,67.6,81.2,13.6,"I can't even imagine! What if we do you can have two food, 1 water and since I have the dogs that love to run and play, Ill take 1 food and 2 water",deal
1009,8,participant_1,0,81.2,88,6.8,That sounds great! How would you like to split the firewood? My son loves to build campfires.,deal
1009,9,participant_2,1,88,103.2,15.2,"With taking less food my sugar will be low, in that state I will be very cold. My wife knows when my sugar is dropping just based on how many blankets I need, even in the summer haha!",deal
1009,10,participant_1,0,103.2,111.2,8,Would you like all three then? My son and his friends can gather sticks and broken pieces in the woods.,deal
1009,11,participant_2,1,111.2,118,6.8,"Sounds like a great compromise! It was nice working with you, will be such a fun time!",deal
1009,12,participant_1,0,118,119,1,Submit-Deal,deal
1009,13,participant_2,1,119,120,1,Accept-Deal,deal
1010,1,participant_2,1,0,5.6,5.6,"Hello, it is nice to meet you. I am excited for this camping trip.",deal
1010,2,participant_1,0,5.6,10.8,5.2,Same here! I didn't realize that I would have a neighbor so close,deal
1010,3,participant_2,1,10.8,18,7.2,"Well, hopefully since we are close neighbors we can work out an agreement that helps us both, right?",deal
1010,4,participant_1,0,18,26.8,8.8,yup! I am a master chef. I think that if we pool our resources everything will be great for both of us,deal
1010,5,participant_2,1,26.8,56.4,29.6,"That would be great! Since you are a master chef, you can probably make something out of nothing like a true pro! Unfortunately, I am a diabetic and if I don't eat regularly my blood sugar drops and I get really dizzy and could even pass out. I would be much more comfortable knowing the 3 food packs were with me so they are close if I need them. Is that okay with you?",deal
1010,6,participant_1,0,56.4,71.2,14.8,Yes. I have no problem with that. Keep your firewood over at my site and just tell me when you need something made. That way you don't need to worry about cooking while your sugar is low,deal
1010,7,participant_2,1,71.2,84,12.8,"Wow, that would be so kind of you 🙂 You can take the 3 firewood and I will take the 3 food. Are you okay with me taking the water as well?",deal
1010,8,participant_1,0,84,93.6,9.6,"leave me with one so that the kids have easy access to water. wood with me, food with you, and 1 water with me",deal
1010,9,participant_2,1,93.6,103.2,9.6,"That works for me. 3 firewood and 1 water to you, 3 food and 2 water for me. We make pretty great neighbors ;)",deal
1010,10,participant_1,0,103.2,106,2.8,Sounds like everything will work out great,deal
1010,11,participant_2,1,106,107,1,Submit-Deal,deal
1010,12,participant_1,0,107,108,1,Accept-Deal,deal
1011,1,participant_2,1,0,1,1,Hello,deal
1011,2,participant_1,0,1,5.4,4.4,Hello how is your day going? We have nice weather here.,deal
1011,3,participant_2,1,5.4,6.6,1.2,Same over here,deal
1011,4,participant_1,0,6.6,19.8,13.2,"I haven't had a good camping trip in a long time but I have been thinking about when I went a few years ago to a lake up in Wisconsin, it was amazing.",deal
1011,5,participant_2,1,19.8,31,11.2,They have some great lakes up in wisconsin thats for sure hahaha. In regards to the triip and supplies you are hoping to procure; what is your priorities?,deal
1011,6,participant_1,0,31,42.6,11.6,Well it is by fresh water so I would say water is the lowest. But I am not sure about what would is there so firewood? What about you?,deal
1011,7,participant_2,1,42.6,59.4,16.8,"I agree that lake michigan and winnebago has access to water to boil, fish to catch, and I think firewood to chop. I would say that for the camping trip food would be the highest want followed by firewood and finally water",deal
1011,8,participant_1,0,59.4,68.2,8.8,I can understand that. I went on a winter trip that was like that. So how would you like to trade items?,deal
1011,9,participant_2,1,68.2,75,6.8,Would you be interested in trade 2 Water for 1 Firewood and 2 Firewood for 1 Food?,deal
1011,10,participant_1,0,75,82.2,7.2,Yes that sounds alright to me. Go ahead and submit that trade and have a good trip. 🙂,deal
1011,11,participant_2,1,82.2,83.2,1,Submit-Deal,deal
1011,12,participant_1,0,83.2,84.2,1,Accept-Deal,deal
1012,1,participant_2,1,0,4.8,4.8,Hi would like to take some additional water packages and some food.,deal
1012,2,participant_1,0,4.8,16.4,11.6,"Hello, I hope you are doing well. I see that you would like some additional water and food packages. I also would like to get additional food water packages.",deal
1012,3,participant_2,1,16.4,29.6,13.2,I'm doing well Thanks. And I hope you are doing good as well. I do not carry any additional packages in my hand and I have very less food package for the trip.,deal
1012,4,participant_1,0,29.6,35.6,6,I forgot to mention I also would like have additional firewood for my camping trip,deal
1012,5,participant_2,1,35.6,42.8,7.2,Water packages are my essential need and a additional food package and some firewood for camping is necessary,deal
1012,6,participant_1,0,42.8,53.6,10.8,"I see 🙂 What do you think about this? I get 2 food, 3 firewood, and 1 water. You get 1 food, 0 firewood, and 2 water",deal
1012,7,participant_2,1,53.6,62.8,9.2,"I would like to take 3 water 2 food and 1 firewood, so you can get 0 water 1 food and 2 firewood.",deal
1012,8,participant_1,0,62.8,72.4,9.6,I am sorry but I cannot accept that. I need water as well for my camping trip and would like more food as well.,deal
1012,9,participant_2,1,72.4,80.4,8,"I can understand, but I need water and food for my camping trip, and sure I need firewood as well",deal
1012,10,participant_1,0,80.4,109.6,29.2,"Okay, I understand. How about this new deal since it seems you want more water than me I will comprise and give you more water than me as long as you give me more food. I will also compromise on firewood as well and give you more. So basically it would look like for me: 3 food, 1 firewood, 1 water. And for you it would be 1 food, 2 firewood, 2 water",deal
1012,11,participant_2,1,109.6,127.2,17.6,"I can't accept the deal! I'm sorry! ☹️ I can compromise with water for you and firewood but not with food, so I goes like 2 water 2 food and 1 firewood for me and 1 water 1 food and 2 firewood for you",deal
1012,12,participant_1,0,127.2,138,10.8,"So you're willing to compromise on water and firewood? Okay, what about this? Me: 1 food, 2 firewood, 2 water You: 2 Food 1 firefood, 1 water",deal
1012,13,participant_2,1,138,151.6,13.6,No I can't accept this! I'm sorry again! I want to go with the same decision Me 2 water 2 food and 1 firewood and for you 1 water 1 food and 2 firewood,deal
1012,14,participant_1,0,151.6,157.2,5.6,Okay I see you're not willing to budge. I will agree to these terms,deal
1012,15,participant_2,1,157.2,162.4,5.2,Thanks for accepting my request I'm glad. we can share on the go.,deal
1012,16,participant_1,0,162.4,163.4,1,Submit-Deal,deal
1012,17,participant_2,1,163.4,164.4,1,Accept-Deal,deal
1013,1,participant_2,1,0,6.8,6.8,"Hello, I would like to get all of the wood if possible and get 2 of food.",deal
1013,2,participant_1,0,6.8,19.6,12.8,"I need the food and firewood, but you can have all the water. I'm going hiking, and I have health issues so I will need firewood when it gets cool at night.",deal
1013,3,participant_2,1,19.6,31.6,12,I'l going on camping trip with kids. This is once a year trip for us. Kids love sitting next to a fire in the evening. I definitely need extra wood.,deal
1013,4,participant_1,0,31.6,37.2,5.6,"I can give you one firewood, I think I can get by with two.",deal
1013,5,participant_2,1,37.2,47.2,10,It get cold at night in the camping site as well. I might need two extra packages. Do you mind if I have one more?,deal
1013,6,participant_1,0,47.2,54.4,7.2,"I can give you two, if I get all the food. You can have most of the water.",deal
1013,7,participant_2,1,54.4,61.6,7.2,"OK, how about I get 2 of firewood, two waters, and one food. and you get the rest.",deal
1013,8,participant_1,0,61.6,71.6,10,"I think I can fid a little firewood, How about I get all the food, you have all the firewood, and I'll take two waters.",deal
1013,9,participant_2,1,71.6,77.6,6,"If you get all of the food, can you at least give me two waters?",deal
1013,10,participant_1,0,77.6,81.6,4,"Sure, I can do that. Do we have a deal?",deal
1013,11,participant_2,1,81.6,82.6,1,Submit-Deal,deal
1013,12,participant_1,0,82.6,83.6,1,Accept-Deal,deal
1014,1,participant_2,1,0,4,4,"hello, I am wondering what items are priority for you",deal
1014,2,participant_1,0,4,11.2,7.2,Hi there!! I am hoping you have firewood? I really need the firewood in case I get cold!,deal
1014,3,participant_2,1,11.2,15.6,4.4,"I need the water most, but I also need some wood",deal
1014,4,participant_1,0,15.6,24.8,9.2,You can have all of the water if I can have 2 of the firewood and 2 of the food. Does that work?,deal
1014,5,participant_2,1,24.8,29.2,4.4,"so I have all the water, one food and one firewood?",deal
1014,6,participant_1,0,29.2,30.8,1.6,Yes. Does that work?,deal
1014,7,participant_2,1,30.8,32.4,1.6,sounds good to me,deal
1014,8,participant_1,0,32.4,37.6,5.2,Great! We have a deal! So where are you heading out to camp?,deal
1014,9,participant_2,1,37.6,39.6,2,"Maasai Mara, see you there🙂",deal
1014,10,participant_1,0,39.6,41.6,2,That sounds fun! Enjoy! 🙂,deal
1014,11,participant_2,1,41.6,42.6,1,Submit-Deal,deal
1014,12,participant_1,0,42.6,43.6,1,Accept-Deal,deal
1015,1,participant_1,0,0,1.6,1.6,"Hi, how are you?",deal
1015,2,participant_2,1,1.6,4.4,2.8,"I am doing great, how abou you",deal
1015,3,participant_1,0,4.4,8,3.6,"Good, thanks! What are you most interested in acquiring?",deal
1015,4,participant_2,1,8,13.2,5.2,"Food and water, we have a huge group of people camping with us.",deal
1015,5,participant_1,0,13.2,22,8.8,"got it, those are also my priorities. perhaps we can split it somehow and use firewood as the way to balance it?",deal
1015,6,participant_2,1,22,25.6,3.6,What do you need more of food or water?,deal
1015,7,participant_1,0,25.6,26.6,1,water,deal
1015,8,participant_2,1,26.6,30.6,4,How about 2 water 1 Food 1 Firewood for you?,deal
1015,9,participant_1,0,30.6,37.4,6.8,I think I'd rather prefer 1 water 1 food and 3 firewood. does that work for you?,deal
1015,10,participant_2,1,37.4,39.8,2.4,"Yes, that works great for me",deal
1015,11,participant_1,0,39.8,40.8,1,Submit-Deal,deal
1015,12,participant_2,1,40.8,41.8,1,Accept-Deal,deal
1016,1,participant_2,1,0,8.4,8.4,"Hey. Are you as pumped about a camping getaway as I am?🙂 So, what are your needs for the extra provisions?",deal
1016,2,participant_1,0,8.4,18,9.6,I am super pumped! My main worry is water because of the size of our group. Really need the extra packages for cooking etc,deal
1016,3,participant_2,1,18,28.4,10.4,"That is exactly our need! How many are you thinking you need? by the way, food is not as much as a priority for my group.",deal
1016,4,participant_1,0,28.4,36.4,8,umm. I was thinking atleast 2. Food is not a big priority for us either as we can always fish,deal
1016,5,participant_2,1,36.4,43.2,6.8,"Are you okay with receiving 2 waters, 1 firrewood, and 2 food? And, don't forget the bait!🙂",deal
1016,6,participant_1,0,43.2,49.2,6,"So you are offering me 2 waters, 1 fire and 2 food? is that correct",deal
1016,7,participant_2,1,49.2,54.8,5.6,Exactly. Does that sound okay to you guys? How many are in your group?,deal
1016,8,participant_1,0,54.8,63.2,8.4,There's 4 couples and a few of their kids. That's why water is so important. That sounds plenty fair to me,deal
1016,9,participant_2,1,63.2,68,4.8,Great. We have a deal. See you out in the beautiful wilderness..🙂,deal
1016,10,participant_1,0,68,71.6,3.6,"Thank you, I hope you have a great trip!",deal
1016,11,participant_2,1,71.6,72.6,1,Submit-Deal,deal
1016,12,participant_1,0,72.6,73.6,1,Accept-Deal,deal
1017,1,participant_1,0,0,9.2,9.2,"Hi, I would get 2 packages of food and water and you get one of each and you get 3 packages of firewood.",no_deal
1017,2,participant_2,1,9.2,16,6.8,I really need 3 packages of food because I will be making food for everyone that comes.,no_deal
1017,3,participant_1,0,16,21.2,5.2,So do you want to get 3 packages of food for the camping?,no_deal
1017,4,participant_2,1,21.2,33.2,12,"Yes please, and then I also need to get 3 packages of water because I am allergic to the lake and will need to bathe using the water we bring.",no_deal
1017,5,participant_1,0,33.2,36.8,3.6,Sure that's great! So you are getting everything ?,no_deal
1017,6,participant_2,1,36.8,43.6,6.8,I need to talk it out more with you. There is also an issue with the firewood.,no_deal
1017,7,participant_1,0,43.6,47.6,4,Would you be fine to bring 3 packages of firewood?,no_deal
1017,8,participant_2,1,47.6,54.8,7.2,I am going to make s'mores for everyone so I will also bring 3 packages of firewood yes.,no_deal
1017,9,participant_1,0,54.8,63.2,8.4,thank you! you are such a great person to camp with. We will have a great time at the camping. 🙂,no_deal
1017,10,participant_2,1,63.2,68.4,5.2,"I think that the camping will go well too, looking forward to it.",no_deal
1017,11,participant_1,0,68.4,69.4,1,Walk-Away,no_deal
1018,1,participant_2,1,0,2.4,2.4,"Hello, It's nice to meet you.",deal
1018,2,participant_1,0,2.4,6,3.6,"Hi there, it is nice to meet you too.",deal
1018,3,participant_2,1,6,12.4,6.4,"I am worried I'm going to be cold at night, I'd like more firewood if possible.",deal
1018,4,participant_1,0,12.4,23.6,11.2,"I can understand that, but I would also like to have more firewood because I am anemic. I get cold very, very easily, even in the daytime. ☹️",deal
1018,5,participant_2,1,23.6,28.8,5.2,What about food? I don't need a lot since I ate alot yesterday.,deal
1018,6,participant_1,0,28.8,36.8,8,How would you feel about me taking 3 firewood and 2 water and you taking 1 water and 3 food?,deal
1018,7,participant_2,1,36.8,44,7.2,I don't need that much food though. I'm more worried about having water since there's no streams around.,deal
1018,8,participant_1,0,44,53.6,9.6,"Okay, that is a good point. How about I take 3 firewood, 1 water, 1 food, and you take 2 water and 2 food?",deal
1018,9,participant_2,1,53.6,64.8,11.2,I think I'll need at least 1 firewood. How about I get 1 firewood 2 water and 1 food? Leaving you 2 firewood 1 water and 2 food.,deal
1018,10,participant_1,0,64.8,71.6,6.8,I like the sound of that. We will both get at least one of everything this way.,deal
1018,11,participant_2,1,71.6,75.6,4,Yep! sounds great! We of each get something of everything.,deal
1018,12,participant_1,0,75.6,76.6,1,Submit-Deal,deal
1018,13,participant_2,1,76.6,77.6,1,Accept-Deal,deal
1019,1,participant_1,0,0,9.2,9.2,"Hello, I am all packed and ready for my camping trip! I am looking forward to spending some time in the great outdoors!",deal
1019,2,participant_2,1,9.2,14.8,5.6,Me too. I love camping. We are going hiking and fishing today. So excited.,deal
1019,3,participant_1,0,14.8,19.6,4.8,I could use some more firewood. Are you short on any supplies?,deal
1019,4,participant_2,1,19.6,26,6.4,Water please. We will drink a lot of water since the weather is very hot now.,deal
1019,5,participant_1,0,26,32.4,6.4,How about you take 2 water from the extra supplies and I could take 2 firewood?,deal
1019,6,participant_2,1,32.4,40.8,8.4,Sounds like a good deal. I just need 1 firewood to make camp fire. Which item do you prefer the least?,deal
1019,7,participant_1,0,40.8,43.2,2.4,I am least concerned about food.,deal
1019,8,participant_2,1,43.2,46,2.8,So can I get 2 then? 🙂,deal
1019,9,participant_1,0,46,50.8,4.8,"Sure. So you will take 2 water, 2 food, and 1 firewood?",deal
1019,10,participant_2,1,50.8,60,9.2,"Fair deal, I think. We have enough food so we don't need to cook anything. I will tell the kids no smores tonight.",deal
1019,11,participant_1,0,60,61,1,Submit-Deal,deal
1019,12,participant_2,1,61,62,1,Accept-Deal,deal
1020,1,participant_2,1,0,1,1,Hello 🙂,deal
1020,2,participant_1,0,1,3,2,"Hi, nice to meet you.",deal
1020,3,participant_2,1,3,8.6,5.6,Nice to meet you as well. Are you excited for this upcoming camping trip?,deal
1020,4,participant_1,0,8.6,15.4,6.8,"Yes, I'm really looking forward to you and so is my family who is traveling with me.",deal
1020,5,participant_2,1,15.4,21.8,6.4,"Oh, nice. 🙂 Family vacations are always a nice way to spend some quality time together.",deal
1020,6,participant_1,0,21.8,47,25.2,"Since I'm traveling with family members in the summer heat, I would like to have more water for us to stay hydrated. We have non-persihable food stored at our camp site so we don't need to bring additional food but water and some firewood are important to avoid running out of water or the means to boil water from a stream if needed.",deal
1020,7,participant_2,1,47,59.8,12.8,"Okay. I am in need of additional food as I am a diabetic. Water isnt really a priority to me. However, some extra firewood to stay warm at night would be appreciated.",deal
1020,8,participant_1,0,59.8,65.4,5.6,How about you take all the food packages and 1 water and 1 firewood?,deal
1020,9,participant_2,1,65.4,69.4,4,That sounds agreeable. I would gladly accept this offer. 🙂,deal
